tick	steer	gas	brake
1622	0	1	0
1623	0	1	0
1624	0	1	0
1625	0	1	0
1626	0	1	0
1627	0	1	0
1628	0	1	0
1629	0	1	0
1630	0	1	0
1631	0	1	0
1632	0	1	0
1633	0	1	0
1634	0	1	0
1635	0	1	0
1636	0	1	0
1637	0	1	0
1638	0	1	0
1639	0	1	0
1640	0	1	0
1641	0	1	0
1642	0	1	0
1643	0	1	0
1644	0	1	0
1645	0	1	0
1646	0	1	0
1647	0	1	0
1648	0	1	0
1649	0	1	0
1650	0	1	0
1651	0	1	0
1652	0	1	0
1653	0	1	0
1654	0	1	0
1655	0	1	0
1656	-64	1	1
1657	-64	1	1
1658	-64	1	1
1659	-64	1	1
1660	-64	1	1
1661	-64	1	1
1662	-64	1	1
1663	-64	1	1
1664	-64	1	1
1665	-64	1	1
1666	-64	1	1
1667	-64	1	1
1668	-64	1	1
1669	-64	1	1
1670	-64	1	1
1671	-64	1	1
1672	-64	1	1
1673	-64	1	1
1674	-64	1	1
1675	-64	1	1
1676	-64	1	1
1677	-64	1	1
1678	-64	1	1
1679	-64	1	1
1680	-64	1	1
1681	-64	1	1
1682	-64	1	1
1683	-64	1	1
1684	-64	1	1
1685	-64	1	1
1686	-64	1	1
1687	-64	1	1
1688	-64	1	1
1689	-64	1	1
1690	-64	1	1
1691	-64	1	1
1692	-64	1	1
1693	-64	1	1
1694	-64	1	1
1695	-64	1	1
1696	-64	1	1
1697	-64	1	1
1698	-64	1	1
1699	-64	1	1
1700	-64	1	1
1701	-64	1	1
1702	-64	1	1
1703	-64	1	1
1704	-64	1	1
1705	-64	1	1
1706	-64	1	1
1707	-64	1	1
1708	-64	1	1
1709	-64	1	1
1710	-64	1	1
1711	-64	1	1
1712	-64	1	1
1713	-64	1	1
1714	-64	1	1
1715	-64	1	1
1716	-64	1	1
1717	-64	1	1
1718	-64	1	1
1719	-64	1	1
1720	-64	1	1
1721	-64	1	1
1722	-64	1	1
1723	-64	1	1
1724	-64	1	1
1725	-64	1	1
1726	-64	1	1
1727	-64	1	1
1728	-127	0	0
1729	-127	0	0
1730	-127	0	0
1731	-127	0	0
1732	-127	0	0
1733	-127	0	0
1734	-127	0	0
1735	-127	0	0
1736	-127	0	0
1737	-127	0	0
1738	-127	0	0
1739	-127	0	0
1740	-127	0	0
1741	-127	0	0
1742	-127	0	0
1743	-127	0	0
1744	-127	0	0
1745	-127	0	0
1746	-127	0	0
1747	-127	0	0
1748	-127	0	0
1749	-127	0	0
1750	-127	0	0
1751	-127	0	0
1752	-127	0	0
1753	-127	0	0
1754	-127	0	0
1755	-127	0	0
1756	-127	0	0
1757	-127	0	0
1758	-127	0	0
1759	-127	0	0
1760	-127	0	0
1761	-127	0	0
1762	-127	0	0
1763	-127	0	0
1764	-127	0	0
1765	-127	0	0
1766	-127	0	0
1767	-127	0	0
1768	-127	0	0
1769	-127	0	0
1770	-127	0	0
1771	-127	0	0
1772	-127	0	0
1773	-127	0	0
1774	-127	0	0
1775	-127	0	0
1776	-127	0	0
1777	-127	0	0
1778	-127	0	0
1779	-127	0	0
1780	-127	0	0
1781	-127	0	0
1782	-127	0	0
1783	-127	0	0
1784	-127	0	0
1785	-127	0	0
1786	-127	0	0
1787	-127	0	0
1788	-127	0	0
1789	-127	0	0
1790	-127	0	0
1791	-127	0	0
1792	-127	0	0
1793	-127	0	0
1794	-127	0	0
1795	-127	0	0
1796	-127	0	0
1797	-127	0	0
1798	-127	0	0
1799	-127	0	0
1800	-127	0	0
1801	-127	0	0
1802	-127	0	0
1803	-127	0	0
1804	-127	0	0
1805	-127	0	0
1806	-127	0	0
1807	-127	0	0
1808	-127	0	0
1809	-127	0	0
1810	-127	0	0
1811	-127	0	0
1812	-127	1	0
1813	-127	1	0
1814	-127	1	0
1815	-127	1	0
1816	-127	1	0
1817	-127	1	0
1818	-127	1	0
1819	-127	1	0
1820	-127	1	0
1821	-127	1	0
1822	-127	1	0
1823	-127	1	0
1824	-127	1	0
1825	-127	1	0
1826	-127	1	0
1827	-127	1	0
1828	-127	1	0
1829	-127	1	0
1830	-127	1	0
1831	-127	1	0
1832	-127	1	0
1833	-127	1	0
1834	-127	1	0
1835	-127	1	0
1836	127	1	0
1837	127	1	0
1838	127	1	0
1839	127	1	0
1840	127	1	0
1841	127	1	0
1842	127	1	0
1843	127	1	0
1844	127	1	0
1845	127	1	0
1846	127	1	0
1847	127	1	0
1848	127	1	0
1849	127	1	0
1850	127	1	0
1851	127	1	0
1852	127	1	0
1853	127	1	0
1854	127	1	0
1855	127	1	0
1856	127	1	0
1857	127	1	0
1858	127	1	0
1859	127	1	0
1860	127	1	0
1861	127	1	0
1862	127	1	0
1863	127	1	0
1864	127	1	0
1865	127	1	0
1866	127	1	0
1867	127	1	0
1868	127	1	0
1869	127	1	0
1870	127	1	0
1871	127	1	0
1872	127	1	0
1873	127	1	0
1874	127	1	0
1875	127	1	0
1876	127	1	0
1877	127	1	0
1878	127	1	0
1879	127	1	0
1880	127	1	0
1881	127	1	0
1882	127	1	0
1883	127	1	0
1884	127	1	0
1885	127	1	0
1886	127	1	0
1887	127	1	0
1888	127	1	0
1889	127	1	0
1890	127	1	0
1891	127	1	0
1892	127	1	0
1893	127	1	0
1894	127	1	0
1895	127	1	0
1896	127	1	1
1897	127	1	1
1898	127	1	1
1899	127	1	1
1900	127	1	1
1901	127	1	1
1902	127	1	1
1903	127	1	1
1904	127	1	1
1905	127	1	1
1906	127	1	1
1907	127	1	1
1908	-127	1	1
1909	-127	1	1
1910	-127	1	1
1911	-127	1	1
1912	-127	1	1
1913	-127	1	1
1914	-127	1	1
1915	-127	1	1
1916	-127	1	1
1917	-127	1	1
1918	-127	1	1
1919	-127	1	1
1920	-127	1	1
1921	-127	1	1
1922	-127	1	1
1923	-127	1	1
1924	-127	1	1
1925	-127	1	1
1926	-127	1	1
1927	-127	1	1
1928	-127	1	1
1929	-127	1	1
1930	-127	1	1
1931	-127	1	1
1932	-127	1	1
1933	-127	1	1
1934	-127	1	1
1935	-127	1	1
1936	-127	1	1
1937	-127	1	1
1938	-127	1	1
1939	-127	1	1
1940	-127	1	1
1941	-127	1	1
1942	-127	1	1
1943	-127	1	1
1944	0	1	0
1945	0	1	0
1946	0	1	0
1947	0	1	0
1948	0	1	0
1949	0	1	0
1950	0	1	0
1951	0	1	0
1952	0	1	0
1953	0	1	0
1954	0	1	0
1955	0	1	0
1956	0	1	0
1957	0	1	0
1958	0	1	0
1959	0	1	0
1960	0	1	0
1961	0	1	0
1962	0	1	0
1963	0	1	0
1964	0	1	0
1965	0	1	0
1966	0	1	0
1967	0	1	0
1968	0	1	0
1969	0	1	0
1970	0	1	0
1971	0	1	0
1972	0	1	0
1973	0	1	0
1974	0	1	0
1975	0	1	0
1976	0	1	0
1977	0	1	0
1978	0	1	0
1979	0	1	0
1980	0	1	0
1981	0	1	0
1982	0	1	0
1983	0	1	0
1984	0	1	0
1985	0	1	0
1986	0	1	0
1987	0	1	0
1988	0	1	0
1989	0	1	0
1990	0	1	0
1991	0	1	0
1992	0	1	0
1993	0	1	0
1994	0	1	0
1995	0	1	0
1996	0	1	0
1997	0	1	0
1998	0	1	0
1999	0	1	0
2000	0	1	0
2001	0	1	0
2002	0	1	0
2003	0	1	0
2004	64	0	0
2005	64	0	0
2006	64	0	0
2007	64	0	0
2008	64	0	0
2009	64	0	0
2010	64	0	0
2011	64	0	0
2012	64	0	0
2013	64	0	0
2014	64	0	0
2015	64	0	0
2016	64	0	0
2017	64	0	0
2018	64	0	0
2019	64	0	0
2020	64	0	0
2021	64	0	0
2022	64	0	0
2023	64	0	0
2024	64	0	0
2025	64	0	0
2026	64	0	0
2027	64	0	0
2028	64	0	0
2029	64	0	0
2030	64	0	0
2031	64	0	0
2032	64	0	0
2033	64	0	0
2034	64	0	0
2035	64	0	0
2036	64	0	0
2037	64	0	0
2038	64	0	0
2039	64	0	0
2040	64	0	0
2041	64	0	0
2042	64	0	0
2043	64	0	0
2044	64	0	0
2045	64	0	0
2046	64	0	0
2047	64	0	0
2048	64	0	0
2049	64	0	0
2050	64	0	0
2051	64	0	0
2052	64	0	0
2053	64	0	0
2054	64	0	0
2055	64	0	0
2056	64	0	0
2057	64	0	0
2058	64	0	0
2059	64	0	0
2060	64	0	0
2061	64	0	0
2062	64	0	0
2063	64	0	0
2064	64	0	0
2065	64	0	0
2066	64	0	0
2067	64	0	0
2068	64	0	0
2069	64	0	0
2070	64	0	0
2071	64	0	0
2072	64	0	0
2073	64	0	0
2074	64	0	0
2075	64	0	0
2076	64	0	0
2077	64	0	0
2078	64	0	0
2079	64	0	0
2080	64	0	0
2081	64	0	0
2082	64	0	0
2083	64	0	0
2084	64	0	0
2085	64	0	0
2086	64	0	0
2087	64	0	0
2088	64	0	0
2089	64	0	0
2090	64	0	0
2091	64	0	0
2092	64	0	0
2093	64	0	0
2094	64	0	0
2095	64	0	0
2096	64	0	0
2097	64	0	0
2098	64	0	0
2099	64	0	0
2100	64	0	0
2101	64	0	0
2102	64	0	0
2103	64	0	0
2104	64	0	0
2105	64	0	0
2106	64	0	0
2107	64	0	0
2108	64	0	0
2109	64	0	0
2110	64	0	0
2111	64	0	0
2112	0	1	1
2113	0	1	1
2114	0	1	1
2115	0	1	1
2116	0	1	1
2117	0	1	1
2118	0	1	1
2119	0	1	1
2120	0	1	1
2121	0	1	1
2122	0	1	1
2123	0	1	1
2124	0	1	1
2125	0	1	1
2126	0	1	1
2127	0	1	1
2128	0	1	1
2129	0	1	1
2130	0	1	1
2131	0	1	1
2132	0	1	1
2133	0	1	1
2134	0	1	1
2135	0	1	1
2136	-127	1	0
2137	-127	1	0
2138	-127	1	0
2139	-127	1	0
2140	-127	1	0
2141	-127	1	0
2142	-127	1	0
2143	-127	1	0
2144	-127	1	0
2145	-127	1	0
2146	-127	1	0
2147	-127	1	0
2148	-127	1	0
2149	-127	1	0
2150	-127	1	0
2151	-127	1	0
2152	-127	1	0
2153	-127	1	0
2154	-127	1	0
2155	-127	1	0
2156	-127	1	0
2157	-127	1	0
2158	-127	1	0
2159	-127	1	0
2160	-127	1	0
2161	-127	1	0
2162	-127	1	0
2163	-127	1	0
2164	-127	1	0
2165	-127	1	0
2166	-127	1	0
2167	-127	1	0
2168	-127	1	0
2169	-127	1	0
2170	-127	1	0
2171	-127	1	0
2172	-127	1	0
2173	-127	1	0
2174	-127	1	0
2175	-127	1	0
2176	-127	1	0
2177	-127	1	0
2178	-127	1	0
2179	-127	1	0
2180	-127	1	0
2181	-127	1	0
2182	-127	1	0
2183	-127	1	0
2184	64	1	0
2185	64	1	0
2186	64	1	0
2187	64	1	0
2188	64	1	0
2189	64	1	0
2190	64	1	0
2191	64	1	0
2192	64	1	0
2193	64	1	0
2194	64	1	0
2195	64	1	0
2196	64	1	0
2197	64	1	0
2198	64	1	0
2199	64	1	0
2200	64	1	0
2201	64	1	0
2202	64	1	0
2203	64	1	0
2204	64	1	0
2205	64	1	0
2206	64	1	0
2207	64	1	0
2208	64	1	0
2209	64	1	0
2210	64	1	0
2211	64	1	0
2212	64	1	0
2213	64	1	0
2214	64	1	0
2215	64	1	0
2216	64	1	0
2217	64	1	0
2218	64	1	0
2219	64	1	0
2220	64	1	0
2221	64	1	0
2222	64	1	0
2223	64	1	0
2224	64	1	0
2225	64	1	0
2226	64	1	0
2227	64	1	0
2228	64	1	0
2229	64	1	0
2230	64	1	0
2231	64	1	0
2232	64	1	0
2233	64	1	0
2234	64	1	0
2235	64	1	0
2236	64	1	0
2237	64	1	0
2238	64	1	0
2239	64	1	0
2240	64	1	0
2241	64	1	0
2242	64	1	0
2243	64	1	0
2244	64	1	0
2245	64	1	0
2246	64	1	0
2247	64	1	0
2248	64	1	0
2249	64	1	0
2250	64	1	0
2251	64	1	0
2252	64	1	0
2253	64	1	0
2254	64	1	0
2255	64	1	0
2256	64	1	0
2257	64	1	0
2258	64	1	0
2259	64	1	0
2260	64	1	0
2261	64	1	0
2262	64	1	0
2263	64	1	0
2264	64	1	0
2265	64	1	0
2266	64	1	0
2267	64	1	0
2268	64	1	0
2269	64	1	0
2270	64	1	0
2271	64	1	0
2272	64	1	0
2273	64	1	0
2274	64	1	0
2275	64	1	0
2276	64	1	0
2277	64	1	0
2278	64	1	0
2279	64	1	0
2280	64	1	0
2281	64	1	0
2282	64	1	0
2283	64	1	0
2284	64	1	0
2285	64	1	0
2286	64	1	0
2287	64	1	0
2288	64	1	0
2289	64	1	0
2290	64	1	0
2291	64	1	0
2292	-127	1	0
2293	-127	1	0
2294	-127	1	0
2295	-127	1	0
2296	-127	1	0
2297	-127	1	0
2298	-127	1	0
2299	-127	1	0
2300	-127	1	0
2301	-127	1	0
2302	-127	1	0
2303	-127	1	0
2304	-127	1	0
2305	-127	1	0
2306	-127	1	0
2307	-127	1	0
2308	-127	1	0
2309	-127	1	0
2310	-127	1	0
2311	-127	1	0
2312	-127	1	0
2313	-127	1	0
2314	-127	1	0
2315	-127	1	0
2316	-127	1	0
2317	-127	1	0
2318	-127	1	0
2319	-127	1	0
2320	-127	1	0
2321	-127	1	0
2322	-127	1	0
2323	-127	1	0
2324	-127	1	0
2325	-127	1	0
2326	-127	1	0
2327	-127	1	0
2328	0	1	0
2329	0	1	0
2330	0	1	0
2331	0	1	0
2332	0	1	0
2333	0	1	0
2334	0	1	0
2335	0	1	0
2336	0	1	0
2337	0	1	0
2338	0	1	0
2339	0	1	0
2340	0	1	0
2341	0	1	0
2342	0	1	0
2343	0	1	0
2344	0	1	0
2345	0	1	0
2346	0	1	0
2347	0	1	0
2348	0	1	0
2349	0	1	0
2350	0	1	0
2351	0	1	0
2352	0	1	0
2353	0	1	0
2354	0	1	0
2355	0	1	0
2356	0	1	0
2357	0	1	0
2358	0	1	0
2359	0	1	0
2360	0	1	0
2361	0	1	0
2362	0	1	0
2363	0	1	0
2364	0	1	0
2365	0	1	0
2366	0	1	0
2367	0	1	0
2368	0	1	0
2369	0	1	0
2370	0	1	0
2371	0	1	0
2372	0	1	0
2373	0	1	0
2374	0	1	0
2375	0	1	0
2376	0	1	0
2377	0	1	0
2378	0	1	0
2379	0	1	0
2380	0	1	0
2381	0	1	0
2382	0	1	0
2383	0	1	0
2384	0	1	0
2385	0	1	0
2386	0	1	0
2387	0	1	0
2388	127	1	0
2389	127	1	0
2390	127	1	0
2391	127	1	0
2392	127	1	0
2393	127	1	0
2394	127	1	0
2395	127	1	0
2396	127	1	0
2397	127	1	0
2398	127	1	0
2399	127	1	0
2400	127	1	0
2401	127	1	0
2402	127	1	0
2403	127	1	0
2404	127	1	0
2405	127	1	0
2406	127	1	0
2407	127	1	0
2408	127	1	0
2409	127	1	0
2410	127	1	0
2411	127	1	0
2412	127	1	0
2413	127	1	0
2414	127	1	0
2415	127	1	0
2416	127	1	0
2417	127	1	0
2418	127	1	0
2419	127	1	0
2420	127	1	0
2421	127	1	0
2422	127	1	0
2423	127	1	0
2424	127	1	0
2425	127	1	0
2426	127	1	0
2427	127	1	0
2428	127	1	0
2429	127	1	0
2430	127	1	0
2431	127	1	0
2432	127	1	0
2433	127	1	0
2434	127	1	0
2435	127	1	0
2436	127	1	0
2437	127	1	0
2438	127	1	0
2439	127	1	0
2440	127	1	0
2441	127	1	0
2442	127	1	0
2443	127	1	0
2444	127	1	0
2445	127	1	0
2446	127	1	0
2447	127	1	0
2448	127	1	0
2449	127	1	0
2450	127	1	0
2451	127	1	0
2452	127	1	0
2453	127	1	0
2454	127	1	0
2455	127	1	0
2456	127	1	0
2457	127	1	0
2458	127	1	0
2459	127	1	0
2460	127	1	0
2461	127	1	0
2462	127	1	0
2463	127	1	0
2464	127	1	0
2465	127	1	0
2466	127	1	0
2467	127	1	0
2468	127	1	0
2469	127	1	0
2470	127	1	0
2471	127	1	0
2472	-127	1	1
2473	-127	1	1
2474	-127	1	1
2475	-127	1	1
2476	-127	1	1
2477	-127	1	1
2478	-127	1	1
2479	-127	1	1
2480	-127	1	1
2481	-127	1	1
2482	-127	1	1
2483	-127	1	1
2484	-127	1	1
2485	-127	1	1
2486	-127	1	1
2487	-127	1	1
2488	-127	1	1
2489	-127	1	1
2490	-127	1	1
2491	-127	1	1
2492	-127	1	1
2493	-127	1	1
2494	-127	1	1
2495	-127	1	1
2496	-127	0	0
2497	-127	0	0
2498	-127	0	0
2499	-127	0	0
2500	-127	0	0
2501	-127	0	0
2502	-127	0	0
2503	-127	0	0
2504	-127	0	0
2505	-127	0	0
2506	-127	0	0
2507	-127	0	0
2508	-127	0	0
2509	-127	0	0
2510	-127	0	0
2511	-127	0	0
2512	-127	0	0
2513	-127	0	0
2514	-127	0	0
2515	-127	0	0
2516	-127	0	0
2517	-127	0	0
2518	-127	0	0
