time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen,wetness
2150,1347.18,10.3546,1097.53,3.6,1,1,0,0,3.14159,0.00134867,-3.14159,1,8.10301e-07,6.39235e-07,-0.000674333,,,-1,1,0,,,,,,,,,10.3733
2160,1347.18,10.355,1097.53,3.6,1,1,0,0,3.14159,0.00130825,-3.14159,1,2.36693e-06,1.91243e-06,-0.000654127,,,-1,1,0,,,,,,,,,10.3733
2170,1347.18,10.3555,1097.53,3.6,1,1,0,0,3.14159,0.00126785,-3.14159,1,7.38551e-07,1.40328e-06,-0.000633926,,,-1,1,0,,,,,,,,,10.3733
2180,1347.18,10.3557,1097.53,3.6,1,1,0,0,3.14159,0.00121756,-3.14159,1,4.62094e-07,2.57377e-06,-0.000608778,,,-1,1,0,,,,,,,,,10.3732
2190,1347.18,10.3557,1097.53,3.6,1,1,0,0,3.14159,0.0011856,-3.14159,1,5.41885e-09,1.08919e-06,-0.0005928,,,-1,1,0,,,,,,,,,10.3732
2200,1347.18,10.3556,1097.52,3.6,1,1,0,0,3.14159,0.00113503,-3.14159,1,6.20671e-07,6.61145e-07,-0.000567513,,,-1,1,0,,,,,,,,,10.3732
2210,1347.18,10.3554,1097.52,3.6,1,1,0,0,3.14159,0.00110191,3.14159,1,-1.57168e-07,1.13811e-07,-0.000550957,,,-1,1,0,,,,,,,,,10.3733
2220,1347.18,10.3552,1097.52,3.6,1,1,0,0,-3.14159,0.00105109,3.14159,1,-7.41515e-07,-5.52833e-07,-0.000525545,,,-1,1,0,,,,,,,,,10.3733
2230,1347.18,10.355,1097.52,3.6,1,1,0,0,3.14159,0.00101675,3.14159,1,-6.42302e-07,1.38488e-06,-0.000508377,,,-1,1,0,,,,,,,,,10.3733
2240,1347.18,10.3548,1097.52,3.6,1,1,0,0,-3.14159,0.000965549,3.14159,1,-3.04908e-08,-4.93274e-07,-0.000482774,,,-1,1,0,,,,,,,,,10.3733
2250,1347.18,10.3546,1097.52,3.6,1,1,0,0,-3.14159,0.000929921,-3.14159,1,3.08619e-06,-7.2369e-07,-0.000464961,,,-1,1,0,,,,,,,,,10.3733
2260,1347.18,10.3544,1097.51,3.6,1,1,0,0,3.14159,0.000885956,-3.14159,1,2.80208e-07,1.12219e-06,-0.000442978,,,-1,1,0,,,,,,,,,10.3733
2270,1347.18,10.3542,1097.51,3.6,1,1,0,0,3.14159,0.000841542,3.14159,1,-1.34486e-06,1.12767e-06,-0.000420771,,,-1,1,0,,,,,,,,,10.3733
2280,1347.18,10.354,1097.51,3.6,1,1,0,0,3.14159,0.000784897,-3.14159,1,1.07757e-06,3.52413e-08,-0.000392448,,,-1,1,0,,,,,,,,,10.3733
2290,1347.18,10.3539,1097.51,3.6,1,1,0,0,-3.14159,0.000752175,-3.14159,1,3.7954e-07,-2.54834e-07,-0.000376088,,,-1,1,0,,,,,,,,,10.3733
2300,1347.18,10.3537,1097.51,3.6,1,1,0,0,-3.14159,0.00070734,3.14159,1,-1.6226e-06,-2.22041e-06,-0.00035367,,,-1,1,0,,,,,,,,,10.3733
2310,1347.18,10.3535,1097.5,3.6,1,1,0,0,3.14159,0.000661826,3.14159,1,-6.26463e-07,2.16898e-08,-0.000330913,,,-1,1,0,,,,,,,,,10.3733
2320,1347.18,10.3534,1097.5,3.6,1,1,0,0,3.14159,0.000611543,-3.14159,1,9.89976e-07,1.38278e-07,-0.000305772,,,-1,1,0,,,,,,,,,10.3733
2330,1347.18,10.3533,1097.5,3.6,1,1,0,0,-3.14159,0.00056584,-3.14159,1,3.26253e-06,-1.32047e-06,-0.00028292,,,-1,1,0,,,,,,,,,10.3733
2340,1347.18,10.3533,1097.5,3.6,1,1,0,0,3.14159,0.000515903,3.14159,1,-1.4305e-06,1.15375e-06,-0.000257952,,,-1,1,0,,,,,,,,,10.3733
2350,1347.18,10.3533,1097.5,3.6,1,1,0,0,-3.14159,0.000477434,-3.14159,1,9.23387e-07,-3.98606e-07,-0.000238717,,,-1,1,0,,,,,,,,,10.3733
2360,1347.18,10.3532,1097.49,3.6,1,1,0,0,-3.14159,0.000427365,3.14159,1,-3.41248e-07,-9.7485e-07,-0.000213682,,,-1,1,0,,,,,,,,,10.3733
2370,1347.18,10.3532,1097.49,3.6,1,1,0,0,3.14159,0.000377826,-3.14159,1,7.13275e-07,5.69468e-08,-0.000188913,,,-1,1,0,,,,,,,,,10.3733
2380,1347.18,10.3532,1097.49,3.6,1,1,0,0,-3.14159,0.000333911,3.14159,1,-1.97814e-06,-4.47449e-08,-0.000166956,,,-1,1,0,,,,,,,,,10.3733
2390,1347.18,10.3532,1097.49,3.6,1,1,0,0,3.14159,0.000284545,3.14159,1,-9.76054e-07,1.73152e-06,-0.000142273,,,-1,1,0,,,,,,,,,10.3733
2400,1347.18,10.3532,1097.49,3.6,1,1,0,0,-3.14159,0.00023941,3.14159,1,-1.32189e-06,-6.23739e-08,-0.000119705,,,-1,1,0,,,,,,,,,10.3733
2410,1347.18,10.3529,1097.48,3.6,1,1,0,0,3.14159,0.000191829,3.14159,1,-9.52825e-07,4.13572e-08,-9.59147e-05,,,-1,1,0,,,,,,,,,10.3733
2420,1347.19,10.3527,1097.48,3.6,1,1,0,0,3.14159,0.000122886,-3.14159,1,2.63065e-06,1.64752e-07,-6.14429e-05,,,-1,1,0,,,,,,,,,10.3731
2430,1347.19,10.3526,1097.48,3.6,1,1,0,0,-3.14159,0.000104998,3.14159,1,-4.14509e-07,-1.62549e-06,-5.24992e-05,,,-1,1,0,,,,,,,,,10.3731
2440,1347.19,10.3526,1097.48,3.6,1,1,0,0,3.14159,8.66194e-05,-3.14159,1,4.68327e-07,1.13022e-06,-4.33097e-05,,,-1,1,0,,,,,,,,,10.3731
2450,1347.19,10.3526,1097.48,3.6,1,1,0,0,-3.14159,6.75414e-05,3.14159,1,-1.05776e-06,-2.14248e-07,-3.37707e-05,,,-1,1,0,,,,,,,,,10.373
2460,1347.19,10.3527,1097.48,3.6,1,1,0,0,-3.14159,6.11376e-05,3.14159,1,-2.78912e-07,-4.56633e-07,-3.05688e-05,,,-1,1,0,,,,,,,,,10.3731
2470,1347.19,10.3528,1097.48,3.6,1,1,0,0,-3.14159,5.05905e-05,-3.14159,1,2.83726e-06,-1.48821e-07,-2.52953e-05,,,-1,1,0,,,,,,,,,10.373
2480,1347.19,10.3529,1097.48,3.6,1,1,0,0,3.14159,4.68244e-05,3.14159,1,-1.59991e-06,1.21023e-07,-2.34122e-05,,,-1,1,0,,,,,,,,,10.373
2490,1347.19,10.353,1097.48,3.6,1,1,0,0,-3.14159,4.3079e-05,3.14159,1,-7.12071e-07,-4.86296e-07,-2.15395e-05,,,-1,1,0,,,,,,,,,10.373
2500,1347.19,10.3531,1097.48,3.6,1,1,0,0,3.14159,4.01469e-05,-3.14159,1,8.4462e-07,1.38566e-06,-2.00735e-05,,,-1,1,0,,,,,,,,,10.373
2510,1347.19,10.3533,1097.48,3.6,1,1,0,0,-3.14159,3.82041e-05,3.14159,1,-1.0909e-06,-2.01705e-07,-1.9102e-05,,,-1,1,0,,,,,,,,,10.373
2520,1347.19,10.3534,1097.48,3.6,1,1,0,0,3.14159,3.70012e-05,-3.14159,1,2.33673e-06,5.19688e-07,-1.85006e-05,,,-1,1,0,,,,,,,,,10.373
2530,1347.19,10.3535,1097.48,3.6,1,1,0,0,-3.14159,3.5145e-05,-3.14159,1,9.34117e-07,-4.06123e-07,-1.75725e-05,,,-1,1,0,,,,,,,,,10.373
2540,1347.19,10.3536,1097.48,3.6,1,1,0,0,3.14159,3.42358e-05,-3.14159,1,8.98861e-07,1.96807e-06,-1.71179e-05,,,-1,1,0,,,,,,,,,10.373
2550,1347.19,10.3536,1097.48,3.6,1,1,0,0,-3.14159,3.26172e-05,3.14159,1,-9.51745e-07,-6.04947e-07,-1.63086e-05,,,-1,1,0,,,,,,,,,10.373
2560,1347.19,10.3537,1097.48,3.6,1,1,0,0,3.14159,3.17889e-05,3.14159,1,-1.08141e-06,2.35233e-06,-1.58944e-05,,,-1,1,0,,,,,,,,,10.373
2570,1347.19,10.3537,1097.48,3.6,1,1,0,0,3.14159,3.02685e-05,-3.14159,1,1.11718e-06,9.82594e-07,-1.51343e-05,,,-1,1,0,,,,,,,,,10.373
2580,1347.19,10.3538,1097.48,3.6,1,1,0,0,3.14159,2.94671e-05,-3.14159,1,6.50882e-08,1.25685e-06,-1.47335e-05,,,-1,1,0,,,,,,,,,10.373
2590,1347.19,10.3538,1097.48,3.6,1,1,0,0,-3.14159,2.80062e-05,-3.14159,1,1.27634e-07,-1.60331e-06,-1.40031e-05,,,-1,1,0,,,,,,,,,10.373
2600,1347.19,10.3538,1097.48,3.6,1,1,0,0,-3.14159,2.68707e-05,3.14159,1,-6.33593e-07,-1.86451e-06,-1.34353e-05,,,-1,1,0,,,,,,,,,10.373
2610,1347.19,10.3538,1097.48,3.6,1,1,0,0,3.14159,2.6022e-05,3.14159,1,-6.08676e-07,7.69702e-07,-1.3011e-05,,,-1,1,0,,,,,,,,,10.373
2620,1347.19,10.3537,1097.48,3.6,1,1,0,0,3.14159,2.45859e-05,-3.14159,1,1.90214e-06,7.4665e-07,-1.2293e-05,,,-1,1,0,,,,,,,,,10.373
2630,1347.19,10.3537,1097.48,3.6,1,1,0,0,3.14159,2.34399e-05,-3.14159,1,2.13113e-06,8.42248e-07,-1.17199e-05,,,-1,1,0,,,,,,,,,10.373
2640,1347.19,10.3536,1097.48,3.6,1,1,0,0,-3.14159,2.22951e-05,3.14159,1,-1.16532e-06,-1.48093e-06,-1.11476e-05,,,-1,1,0,,,,,,,,,10.373
2650,1347.19,10.3535,1097.48,3.6,1,1,0,0,3.14159,2.11402e-05,-3.14159,1,4.74432e-07,1.869e-06,-1.05701e-05,,,-1,1,0,,,,,,,,,10.373
2660,1347.19,10.3535,1097.48,3.6,1,1,0,0,3.14159,2.02157e-05,3.14159,1,-6.48933e-07,2.23741e-08,-1.01078e-05,,,-1,1,0,,,,,,,,,10.373
2670,1347.19,10.3534,1097.48,3.6,1,1,0,0,-3.14159,1.88335e-05,-3.14159,1,7.25886e-07,-1.70679e-06,-9.41675e-06,,,-1,1,0,,,,,,,,,10.373
2680,1347.19,10.3533,1097.48,3.6,1,1,0,0,-3.14159,1.76597e-05,-3.14159,1,2.45352e-07,-4.7867e-07,-8.82986e-06,,,-1,1,0,,,,,,,,,10.373
2690,1347.19,10.3532,1097.48,3.6,1,1,0,0,3.14159,1.64895e-05,3.14159,1,-2.24419e-07,1.10913e-06,-8.24473e-06,,,-1,1,0,,,,,,,,,10.373
2700,1347.19,10.3531,1097.48,3.6,1,1,0,0,3.14159,1.53182e-05,-3.14159,1,1.95027e-06,2.74337e-07,-7.65911e-06,,,-1,1,0,,,,,,,,,10.373
2710,1347.19,10.3529,1097.48,3.6,1,1,0,0,-3.14159,1.43054e-05,-3.14159,1,1.04319e-06,-8.21231e-08,-7.15268e-06,,,-1,1,0,,,,,,,,,10.373
2720,1347.19,10.3528,1097.48,3.6,1,1,0,0,-3.14159,1.29592e-05,3.14159,1,-1.10565e-06,-2.5976e-07,-6.47962e-06,,,-1,1,0,,,,,,,,,10.373
2730,1347.19,10.3527,1097.48,3.6,1,1,0,0,-3.14159,1.17617e-05,-3.14159,1,1.13862e-06,-2.02553e-08,-5.88085e-06,,,-1,1,0,,,,,,,,,10.373
2740,1347.19,10.3525,1097.48,3.6,1,1,0,0,3.14159,1.06983e-05,3.14159,1,-2.60955e-06,1.59585e-07,-5.34913e-06,,,-1,1,0,,,,,,,,,10.373
2750,1347.19,10.3524,1097.48,3.6,1,1,0,0,3.14159,9.3886e-06,3.14159,1,-1.52339e-07,3.98242e-07,-4.6943e-06,,,-1,1,0,,,,,,,,,10.373
2760,1347.19,10.3523,1097.48,3.6,1,1,0,0,3.14159,8.1947e-06,3.14159,1,-1.81222e-06,6.97961e-07,-4.09735e-06,,,-1,1,0,,,,,,,,,10.373
2770,1347.19,10.3521,1097.48,3.6,1,1,0,0,3.14159,7.0904e-06,-3.14159,1,1.58682e-06,7.586e-07,-3.5452e-06,,,-1,1,0,,,,,,,,,10.373
2780,1347.19,10.352,1097.48,3.6,1,1,0,0,3.14159,5.82407e-06,-3.14159,1,6.64019e-08,7.58982e-07,-2.91203e-06,,,-1,1,0,,,,,,,,,10.373
2790,1347.19,10.3519,1097.48,3.6,1,1,0,0,3.14159,4.70018e-06,3.14159,1,-1.71217e-06,3.42794e-07,-2.35009e-06,,,-1,1,0,,,,,,,,,10.373
2800,1347.19,10.3518,1097.48,3.6,1,1,0,0,-3.14159,3.47879e-06,-3.14159,1,1.12044e-06,-4.90789e-07,-1.73939e-06,,,-1,1,0,,,,,,,,,10.373
