identity  18.690  (cps None)

single  797 events in window, +/-1 ticks each (1594 evaluations)
  race_ms   evt  steer  gas brk   k=-1      k=+1
    15620   661   -92   1  0     =18.690   ~18.753
    15630   662   -90   1  0     =18.690   ~18.725
    15640   663   -89   1  0     =18.690   ~18.706
    15660   664   -88   1  0     ~18.693   ~18.760
    15670   665   -87   1  0     =18.690   ~18.755
    15680   666   -84   1  0     =18.690   ~18.751
    15690   667   -80   1  0     =18.690   ~18.731
    15700   668   -77   1  0     =18.690   ~18.693
    15710   669   -73   1  0     =18.690   ~18.694
    15720   670   -68   1  0     =18.690   ~18.695
    15730   671   -67   1  0     =18.690   ~18.695
    15740   672   -66   1  0     =18.690   ~18.695
    15750   673   -67   1  0     =18.690   ~18.695
    15760   674   -68   1  0     =18.690   ~18.695
    15770   675   -70   1  0     =18.690   ~18.695
    15780   676   -74   1  0     =18.690   ~18.695
    15790   677   -77   1  0     =18.690   ~18.695
    15800   678   -79   1  0     =18.690   ~18.695
    15810   679   -82   1  0     =18.690   ~18.694
    15820   680   -81   1  0     =18.690   ~18.690
    15830   681   -82   1  0     =18.690   ~18.693
    15860   682   -81   1  0     ~18.693   ~18.693
    15870   683   -82   1  0     =18.690   ~18.693
    15880   684   -83   1  0     =18.690   ~18.693
    15910   685   -79   1  0     ~18.694   ~18.712
    15930   686   -78   1  0     ~18.693   ~18.690
    15960   687   -81   1  0     ~18.706   ~18.694
    15970   688   -80   1  0     =18.690   ~18.690
    15980   689   -81   1  0     =18.690   ~18.693
    16060   690   -74   1  0     ~18.694   ~18.713
    16220   691   -83   1  0     ~18.692   ~18.695
    16230   692   -84   1  0     =18.690   ~18.695
    16240   693   -87   1  0     =18.690   ~18.695
    16250   694   -88   1  0     =18.690   ~18.695
    16260   695   -91   1  0     =18.690   ~18.694
    16270   696   -95   1  0     =18.690   ~18.694
    16280   697   -98   1  0     =18.690   ~18.693
    16300   698   -99   1  0     ~18.691   ~18.693
    16310   699   -98   1  0     =18.690   ~18.693
    16320   700   -97   1  0     =18.690   ~18.693
    16330   701   -95   1  0     =18.690   ~18.693
    16340   702   -94   1  0     =18.690   ~18.692
    16350   703   -86   1  0     =18.690   ~18.692
    16360   704   -85   1  0     =18.690   ~18.691
    16370   705   -84   1  0     =18.690   ~18.691
    16390   706   -82   1  0     ~18.693   ~18.691
    16420   707   -83   1  0     ~18.691   ~18.694
    16430   708   -85   1  0     =18.690   ~18.694
    16440   709   -89   1  0     =18.690   ~18.693
    16450   710   -90   1  0     =18.690   ~18.690
    16460   711   -89   1  0     =18.690   ~18.691
    16510   712   -65   1  0     ~18.694   ~18.694
    16520   713   -61   1  0     =18.690   ~18.701
    16530   714   -56   1  0     =18.690   ~18.711
    16540   715   -48   1  0     =18.690   ~18.719
    16550   716   -43   1  0     =18.690   ~18.733
    16560   717   -40   1  0     =18.690   ~18.750
    16570   718   -46   1  0     =18.690   ~18.813
    16580   719   -77   1  0     =18.690   ~18.742
    16590   720  -118   1  0     =18.690   ~18.695
    16600   721  -121   1  0     =18.690   ~18.693
    16610   722  -123   1  0     =18.690   ~18.693
    16630   723   -96   1  0     ~18.694   ~18.704
    16640   724   -65   1  0     =18.690   ~18.700
    16650   725   -24   1  0     =18.690   ~18.695
    16700   726     9   1  0     ~18.694   ~18.695
    16710   727    13   1  0     =18.690   ~18.693
    16720   728     6   1  0     =18.690   ~18.693
    16740   729   -11   1  0     ~18.693   ~18.695
    16750   730   -31   1  0     =18.690   ~18.695
    16760   731   -48   1  0     =18.690   ~18.693
    16770   732   -33   1  0     =18.690   ~18.693
    16800   733   -54   1  0     ~18.694   ~18.694
    16810   734   -63   1  0     =18.690   ~18.694
    16880   735   -62   1  0     ~18.692   ~18.693
    16890   736   -58   1  0     =18.690   ~18.693
    16900   737   -56   1  0     =18.690   ~18.693
    16910   738   -43   1  0     =18.690   ~18.692
    16960   739   -39   1  0     ~18.693   ~18.691
    16970   740   -38   1  0     =18.690   ~18.691
    16980   741   -37   1  0     =18.690   ~18.691
    17000   742   -36   1  0     ~18.690   ~18.691
    17010   743   -35   1  0     =18.690   ~18.691
    17030   744   -32   1  0     ~18.693   ~18.691
    17070   745   -28   1  0     ~18.693   ~18.691
    17090   746   -30   1  0     ~18.691   ~18.693
    17100   747   -31   1  0     =18.690   ~18.690
    17120   748   -34   1  0     ~18.691   ~18.691
    17130   749   -24   1  0     =18.690   ~18.692
    17170   750   -23   1  0     ~18.690   ~18.691
    17190   751   -15   1  0     ~18.693   ~18.693
    17200   752   -11   1  0     =18.690   ~18.692
    17210   753    -9   1  0     =18.690   ~18.692
    17220   754    -5   1  0     =18.690   ~18.691
    17230   755     0   1  0     =18.690   ~18.691
    17360   756     3   1  0     ~18.693   ~18.692
    17370   757     6   1  0     =18.690   ~18.692
    17380   758    13   1  0     =18.690   ~18.691
    17390   759    16   1  0     =18.690   ~18.691
    17410   760    18   1  0     ~18.693   ~18.693
    17420   761    17   1  0     =18.690   ~18.693
    17430   762    16   1  0     =18.690   ~18.693
    17440   763    12   1  0     =18.690   ~18.693
    17500   764    10   1  0     ~18.691   ~18.693
    17510   765     6   1  0     =18.690   ~18.693
    17520   766     3   1  0     =18.690   ~18.693
    17530   767     0   1  0     =18.690   ~18.692
    17640   768     1   1  0     ~18.690   ~18.692
    17650   769     6   1  0     =18.690   ~18.692
    17660   770     8   1  0     =18.690   ~18.691
    17670   771    12   1  0     =18.690   ~18.691
    17680   772    14   1  0     =18.690   ~18.691
    17690   773    16   1  0     =18.690   ~18.691
    17700   774    17   1  0     =18.690   ~18.691
    17710   775    24   1  0     =18.690   ~18.691
    17730   776    23   1  0     ~18.690   ~18.693
    17740   777    22   1  0     =18.690   ~18.692
    17750   778    18   1  0     =18.690   ~18.692
    17800   779    17   1  0     ~18.690   ~18.693
    17810   780    14   1  0     =18.690   ~18.690
    17850   781    13   1  0     ~18.690   ~18.690
    17900   782    12   1  0     ~18.690   ~18.690
    18020   783    13   1  0     ~18.690   ~18.691
    18030   784    15   1  0     =18.690   ~18.691
    18040   785    19   1  0     =18.690   ~18.691
    18050   786    20   1  0     =18.690   ~18.691
    18060   787    23   1  0     =18.690   ~18.691
    18070   788    26   1  0     =18.690   ~18.691
    18080   789    28   1  0     =18.690   ~18.690
    18100   790    30   1  0     ~18.690   ~18.690
    18110   791    32   1  0     =18.690   ~18.690
    18170   792    30   1  0     ~18.690   ~18.690
    18190   793    28   1  0     ~18.690   ~18.690
    18200   794    31   1  0     =18.690   ~18.690
    18390   795    27   1  0     ~18.690   ~18.690
    18640   796    35   1  0     ~18.690   ~18.690
    18810   797     0   1  0     ~18.690   =18.690
  survivors 1060/1594 = 66.5%  (RAW, includes no-ops)
  no-ops    558/1594 = 35.0%  (legalised back to the base tape; carry no information)
  REAL      502/1036 = 48.5%  <- survival over moves that actually changed the tape
oracle calls: 1595
