time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen,wetness
11860,1267.8,10.0368,978.557,79.0574,21.9604,-21.6211,-0.745631,-3.77215,-1.76914,0.0150856,0.0192826,0.00267874,-0.773632,-0.0119431,0.633517,,,0,1,0,,,,,,,,,0
11870,1267.58,10.0349,978.524,79.6067,22.113,-21.7092,-0.798762,-4.12983,-1.78404,0.0145963,0.0178016,0.00234499,-0.778331,-0.0112677,0.627748,,,0,1,0,,,,,,,,,0
11880,1267.37,10.0317,978.487,80.1435,22.2621,-21.7683,-0.795693,-4.59455,-1.79793,0.013419,0.0158353,0.00202027,-0.782674,-0.0101787,0.622346,,,0,1,0,,,,,,,,,0
11890,1267.15,10.0283,978.446,80.6901,22.4139,-21.8449,-0.783801,-4.95695,-1.81087,0.0119611,0.0139481,0.00179393,-0.786685,-0.00900968,0.617287,,,0,1,0,,,,,,,,,0
11900,1266.93,10.0248,978.401,81.2401,22.5667,-21.9257,-0.766062,-5.28498,-1.82292,0.0102861,0.0123146,0.00171585,-0.790392,-0.00783662,0.612549,,,0,1,0,,,,,,,,,0
11910,1266.71,10.0213,978.352,81.7928,22.7202,-22.0085,-0.744079,-5.59305,-1.83414,0.00844494,0.0108509,0.00173878,-0.793819,-0.00665114,0.608115,,,0,1,0,,,,,,,,,0
11920,1266.49,10.0178,978.299,82.3482,22.8745,-22.0929,-0.718213,-5.8849,-1.8446,0.00648642,0.00953741,0.00184167,-0.796988,-0.00546494,0.603967,,,0,1,0,,,,,,,,,0
11930,1266.27,10.0143,978.244,82.9063,23.0295,-22.1791,-0.688228,-6.16208,-1.85434,0.00445696,0.00836846,0.00200971,-0.79992,-0.00429352,0.600088,,,0,1,0,,,,,,,,,0
11940,1266.05,10.0109,978.186,83.4615,23.1837,-22.2675,-0.594684,-6.42568,-1.86341,0.00240198,0.00734062,0.00222956,-0.802633,-0.00315316,0.59646,,,0,1,0,,,,,,,,,0
11950,1265.82,10.0076,978.124,84.0205,23.339,-22.3582,-0.491518,-6.67668,-1.87185,0.000598704,0.00611087,0.00228254,-0.805146,-0.00205311,0.593069,,,0,1,0,,,,,,,,,0
11960,1265.6,10.0077,978.06,84.5823,23.4951,-22.4513,-0.358774,-6.91592,-1.87972,-0.00108654,0.00498863,0.00233457,-0.807472,-0.00103272,0.589901,,,0,1,0,,,,,,,,,0
11970,1265.37,10.0096,977.994,85.1508,23.653,-22.5468,-0.264281,-7.14415,-1.88705,-0.00243008,0.00431097,0.00245829,-0.809627,-0.000281403,0.58694,,,0,1,0,,,,,,,,,0
11980,1265.15,10.0112,977.925,85.7236,23.8121,-22.6446,-0.201218,-7.36189,-1.89387,-0.00351616,0.00393911,0.00262556,-0.811624,0.000276354,0.584174,,,0,1,0,,,,,,,,,0
11990,1264.92,10.0125,977.853,86.2991,23.972,-22.7448,-0.156211,-7.56989,-1.90023,-0.00435125,0.00376259,0.0027957,-0.813475,0.000675695,0.581592,,,0,1,0,,,,,,,,,0
12000,1264.69,10.0135,977.779,86.8764,24.1323,-22.8473,-0.128066,-7.76876,-1.90615,-0.00495136,0.00370784,0.00294515,-0.815193,0.00094443,0.579182,,,0,1,0,,,,,,,,,0
12010,1264.47,10.0143,977.703,87.4549,24.293,-22.9519,-0.111397,-7.95914,-1.91166,-0.00532607,0.00377683,0.0030788,-0.816786,0.00108568,0.576932,,,0,1,0,,,,,,,,,0
12020,1264.24,10.0147,977.625,88.0343,24.454,-23.0587,-0.101199,-8.14153,-1.9168,-0.00548149,0.00397503,0.00320176,-0.818264,0.00110021,0.574832,,,0,1,0,,,,,,,,,0
12030,1264,10.0149,977.544,88.6142,24.6151,-23.1674,-0.095598,-8.31643,-1.92158,-0.00544176,0.00428104,0.00331314,-0.819636,0.00100392,0.572874,,,0,1,0,,,,,,,,,0
12040,1263.77,10.0149,977.462,89.1944,24.7762,-23.2781,-0.0932687,-8.48431,-1.92604,-0.00522999,0.00467316,0.00341138,-0.82091,0.000812421,0.571047,,,0,1,0,,,,,,,,,0
12050,1263.54,10.0146,977.378,89.7746,24.9374,-23.3906,-0.0917407,-8.64561,-1.93018,-0.00486729,0.00513163,0.00349489,-0.822093,0.000539891,0.569343,,,0,1,0,,,,,,,,,0
12060,1263.3,10.0142,977.293,90.3546,25.0985,-23.5047,-0.0901563,-8.80072,-1.93405,-0.00436792,0.00564818,0.0035647,-0.823191,0.000194466,0.567754,,,0,1,0,,,,,,,,,0
12070,1263.07,10.0135,977.205,90.9342,25.2595,-23.6206,-0.0882166,-8.95004,-1.93765,-0.0037455,0.00621692,0.0036225,-0.824211,-0.000216663,0.566272,,,0,1,0,,,,,,,,,0
12080,1262.83,10.0128,977.116,91.5131,25.4203,-23.7379,-0.0692673,-9.0939,-1.94099,-0.00301436,0.00683178,0.00367004,-0.825158,-0.000685917,0.56489,,,0,1,0,,,,,,,,,0
12090,1262.59,10.0119,977.026,92.0914,25.5809,-23.8566,-0.0536917,-9.23265,-1.94411,-0.00226724,0.00738528,0.00368918,-0.826038,-0.00114475,0.563601,,,0,1,0,,,,,,,,,0
12100,1262.36,10.0112,976.934,92.669,25.7414,-23.9767,-0.0398748,-9.36661,-1.94702,-0.00150855,0.00788365,0.00368354,-0.826855,-0.00159321,0.5624,,,0,1,0,,,,,,,,,0
12110,1262.12,10.0105,976.841,93.2459,25.9016,-24.0981,-0.0267736,-9.49608,-1.94972,-0.000736066,0.00833332,0.00365498,-0.827615,-0.00203408,0.561281,,,0,1,0,,,,,,,,,0
12120,1261.87,10.0101,976.746,93.8221,26.0617,-24.2207,-0.0147493,-9.62135,-1.95224,4.79945e-05,0.00873916,0.00360599,-0.828321,-0.00246789,0.560237,,,0,1,0,,,,,,,,,0
12130,1261.63,10.0106,976.65,94.3976,26.2215,-24.3444,-0.00390746,-9.74267,-1.95458,0.000841108,0.00910171,0.00353737,-0.828977,-0.00289379,0.559264,,,0,1,0,,,,,,,,,0
12140,1261.39,10.0118,976.553,94.9722,26.3812,-24.4692,0.00575306,-9.86029,-1.95676,0.00164073,0.00941973,0.0034492,-0.829586,-0.00331038,0.558358,,,0,1,0,,,,,,,,,0
12150,1261.14,10.013,976.455,95.5461,26.5406,-24.595,0.0118756,-9.97447,-1.95879,0.00244397,0.0096917,0.00334152,-0.830153,-0.00371609,0.557513,,,0,1,0,,,,,,,,,0
12160,1260.9,10.0142,976.355,96.1192,26.6998,-24.7217,0.0145636,-10.0854,-1.96068,0.00324784,0.00989084,0.00320396,-0.83068,-0.00410224,0.556726,,,0,1,0,,,,,,,,,0
12170,1260.65,10.0152,976.255,96.6915,26.8587,-24.8493,0.0154819,-10.1933,-1.96244,0.00404932,0.00999091,0.00302633,-0.83117,-0.00446031,0.555993,,,0,1,0,,,,,,,,,0
12180,1260.4,10.0162,976.153,97.263,27.0175,-24.9778,0.0134299,-10.2983,-1.96408,0.00484523,0.00998273,0.00280557,-0.831625,-0.00478649,0.55531,,,0,1,0,,,,,,,,,0
12190,1260.15,10.017,976.051,97.8337,27.176,-25.107,0.00811254,-10.4007,-1.9656,0.00562084,0.0098757,0.00254956,-0.832049,-0.00507732,0.554673,,,0,1,0,,,,,,,,,0
12200,1259.9,10.0177,975.947,98.4037,27.3344,-25.237,0.00111904,-10.5006,-1.96702,0.0063565,0.00968658,0.00227062,-0.832443,-0.00532929,0.554081,,,0,1,0,,,,,,,,,0
12210,1259.64,10.0183,975.842,98.973,27.4925,-25.3676,-0.00721739,-10.5982,-1.96835,0.0070425,0.00942043,0.00197343,-0.83281,-0.00553977,0.553528,,,0,1,0,,,,,,,,,0
12220,1259.39,10.0188,975.737,99.5417,27.6505,-25.4989,-0.0166494,-10.6935,-1.96958,0.00767053,0.00908276,0.0016625,-0.833151,-0.00570679,0.553014,,,0,1,0,,,,,,,,,0
12230,1259.13,10.0191,975.63,100.11,27.8083,-25.6309,-0.0268662,-10.7869,-1.97073,0.00823321,0.00867972,0.00134235,-0.833468,-0.00582896,0.552535,,,0,1,0,,,,,,,,,0
12240,1258.88,10.0193,975.523,100.677,27.9659,-25.7634,-0.037595,-10.8783,-1.9718,0.00872425,0.00821842,0.0010176,-0.833764,-0.0059056,0.552089,,,0,1,0,,,,,,,,,0
12250,1258.62,10.0194,975.414,101.244,28.1234,-25.8965,-0.0485662,-10.968,-1.9728,0.00913877,0.00770641,0.000692678,-0.834039,-0.00593671,0.551673,,,0,1,0,,,,,,,,,0
12260,1258.36,10.0193,975.305,101.631,28.2308,-25.9841,-0.0599272,-11.0364,-1.97373,0.00947303,0.00715191,0.000371987,-0.834295,-0.00592298,0.551286,,,0,1,0,,,,,,,,,0
12270,1258.1,10.0191,975.195,102.017,28.3381,-26.0722,-0.071213,-11.1032,-1.97459,0.00972461,0.00656342,5.96978e-05,-0.834534,-0.00586569,0.550925,,,0,1,0,,,,,,,,,0
12280,1257.84,10.0187,975.085,102.007,28.3353,-26.0598,-0.0831485,-11.1253,-1.9754,0.00987126,0.00595076,-0.000234009,-0.834756,-0.00575821,0.550589,,,0,1,0,,,,,,,,,0
12290,1257.58,10.0182,974.974,101.997,28.3325,-26.0479,-0.0864351,-11.1458,-1.97615,0.00991363,0.0053236,-0.000505312,-0.834964,-0.00560345,0.550277,,,0,1,0,,,,,,,,,0
12300,1257.32,10.0175,974.863,101.987,28.3297,-26.0366,-0.0923782,-11.1649,-1.97686,0.00977475,0.00475097,-0.000704259,-0.835157,-0.00538817,0.549985,,,0,1,0,,,,,,,,,0
12310,1257.06,10.0167,974.751,101.977,28.3269,-26.026,-0.0987497,-11.1826,-1.97751,0.00947809,0.0042231,-0.000841409,-0.835337,-0.00511942,0.549714,,,0,1,0,,,,,,,,,0
12320,1256.8,10.0158,974.64,101.967,28.3241,-26.0159,-0.104474,-11.199,-1.97812,0.00903947,0.00373213,-0.000924431,-0.835505,-0.00480157,0.549461,,,0,1,0,,,,,,,,,0
12330,1256.54,10.0149,974.529,101.957,28.3215,-26.0064,-0.109206,-11.2143,-1.97869,0.0084769,0.00327232,-0.000960682,-0.835662,-0.00444052,0.549226,,,0,1,0,,,,,,,,,0
12340,1256.28,10.014,974.417,101.948,28.319,-25.9976,-0.112896,-11.2285,-1.97922,0.00780903,0.00283876,-0.000957343,-0.835808,-0.00404266,0.549007,,,0,1,0,,,,,,,,,0
12350,1256.02,10.0131,974.305,101.94,28.3167,-25.9893,-0.115361,-11.2417,-1.97971,0.0070532,0.00242749,-0.000920829,-0.835944,-0.00361414,0.548802,,,0,1,0,,,,,,,,,0
12360,1255.76,10.0122,974.193,101.933,28.3146,-25.9817,-0.11643,-11.2541,-1.98017,0.00622667,0.0020352,-0.000857261,-0.836071,-0.00316123,0.548612,,,0,1,0,,,,,,,,,0
12370,1255.5,10.0113,974.081,101.926,28.3127,-25.9747,-0.115983,-11.2657,-1.9806,0.00534685,0.00165908,-0.000772567,-0.836189,-0.00269043,0.548435,,,0,1,0,,,,,,,,,0
12380,1255.24,10.0104,973.969,101.92,28.3111,-25.9682,-0.113949,-11.2765,-1.981,0.00443076,0.00129709,-0.000672259,-0.836298,-0.00220829,0.54827,,,0,1,0,,,,,,,,,0
12390,1254.98,10.0095,973.856,101.915,28.3098,-25.9623,-0.110301,-11.2866,-1.98137,0.0034951,0.00094755,-0.000561599,-0.836401,-0.00172134,0.548116,,,0,1,0,,,,,,,,,0
12400,1254.72,10.0087,973.744,101.911,28.3087,-25.957,-0.104703,-11.2961,-1.98171,0.00255609,0.00060936,-0.000445471,-0.836496,-0.00123603,0.547972,,,0,1,0,,,,,,,,,0
12410,1254.46,10.0079,973.631,101.908,28.3078,-25.9523,-0.0672143,-11.305,-1.98204,0.00162787,0.00028351,-0.000327316,-0.836584,-0.000758585,0.547838,,,0,1,0,,,,,,,,,0
12420,1254.2,10.0075,973.518,101.906,28.3072,-25.9481,-0.0374517,-11.3134,-1.98234,0.000842269,-5.90644e-07,-0.000230908,-0.836666,-0.000352187,0.547713,,,0,1,0,,,,,,,,,0
12430,1253.94,10.0073,973.406,101.905,28.3069,-25.9443,-0.0161234,-11.3213,-1.98261,0.000168485,-0.000240366,-0.000146693,-0.836742,-4.67768e-06,0.547597,,,0,1,0,,,,,,,,,0
12440,1253.68,10.0073,973.293,101.905,28.3069,-25.941,0.00112194,-11.3288,-1.98287,-0.000437227,-0.000450234,-6.86923e-05,-0.836813,0.000306187,0.547489,,,0,1,0,,,,,,,,,0
12450,1253.42,10.0075,973.18,101.905,28.307,-25.9381,0.0151254,-11.3357,-1.98311,-0.000990858,-0.000633965,5.91577e-06,-0.836879,0.000588126,0.547387,,,0,1,0,,,,,,,,,0
12460,1253.16,10.0078,973.066,101.906,28.3073,-25.9356,0.0265539,-11.3423,-1.98334,-0.00150511,-0.000794671,7.93235e-05,-0.836941,0.000847304,0.547293,,,0,1,0,,,,,,,,,0
12470,1252.91,10.0082,972.953,101.908,28.3078,-25.9334,0.0359319,-11.3485,-1.98355,-0.00199005,-0.00093509,0.00015315,-0.836998,0.00108868,0.547205,,,0,1,0,,,,,,,,,0
12480,1252.65,10.0087,972.84,101.91,28.3084,-25.9315,0.0436852,-11.3543,-1.98374,-0.00245357,-0.00105761,0.000228569,-0.837051,0.0013162,0.547124,,,0,1,0,,,,,,,,,0
12490,1252.39,10.0092,972.727,101.913,28.3091,-25.9299,0.048741,-11.3598,-1.98392,-0.00290218,-0.00116424,0.000306523,-0.8371,0.00153315,0.547047,,,0,1,0,,,,,,,,,0
12500,1252.13,10.0098,972.613,101.916,28.31,-25.9286,0.0519004,-11.365,-1.98409,-0.0033309,-0.00124302,0.000390672,-0.837146,0.00173417,0.546976,,,0,1,0,,,,,,,,,0
12510,1251.87,10.0105,972.5,101.92,28.311,-25.9276,0.052539,-11.3698,-1.98425,-0.00373756,-0.0012931,0.000480777,-0.837189,0.00191813,0.54691,,,0,1,0,,,,,,,,,0
12520,1251.61,10.0111,972.386,101.924,28.3121,-25.9267,0.0517936,-11.3745,-1.9844,-0.00411343,-0.00132476,0.000570158,-0.837229,0.00208416,0.546849,,,0,1,0,,,,,,,,,0
12530,1251.35,10.0117,972.272,101.928,28.3134,-25.9262,0.0502561,-11.3788,-1.98453,-0.00445436,-0.00134088,0.000656475,-0.837266,0.00223133,0.546791,,,0,1,0,,,,,,,,,0
12540,1251.09,10.0123,972.159,101.933,28.3147,-25.9258,0.0480513,-11.383,-1.98466,-0.00475506,-0.00134212,0.000738017,-0.8373,0.0023576,0.546738,,,0,1,0,,,,,,,,,0
12550,1250.83,10.0129,972.045,102.332,28.4256,-26.0607,0.0447438,-11.3513,-1.98478,-0.00501072,-0.00132908,0.000813224,-0.837332,0.00246112,0.546688,,,0,1,0,,,,,,,,,0
12560,1250.57,10.0134,971.931,102.728,28.5354,-26.2014,0.0409299,-11.3029,-1.98465,-0.00521685,-0.00130332,0.000880517,-0.837297,0.00254031,0.546742,,,-1,1,0,,,,,,,,,0
12570,1250.31,10.0138,971.818,103.117,28.6437,-26.344,0.0367347,-11.2452,-1.98404,-0.0053224,-0.00136038,0.000886272,-0.837132,0.00259983,0.546995,,,-1,1,0,,,,,,,,,0
12580,1250.05,10.0142,971.705,103.498,28.7495,-26.4889,0.0324712,-11.1746,-1.98276,-0.0053249,-0.00152065,0.000821569,-0.836781,0.00264419,0.547531,,,-1,1,0,,,,,,,,,0
12590,1249.78,10.0145,971.593,103.868,28.8523,-26.6376,0.0283185,-11.0857,-1.98061,-0.00522389,-0.00179289,0.000682896,-0.83619,0.00267572,0.548432,,,-1,1,0,,,,,,,,,0
12600,1249.52,10.0147,971.482,104.24,28.9555,-26.7622,0.0244139,-11.0547,-1.9774,-0.0050202,-0.00218789,0.00046622,-0.83531,0.00269813,0.549772,,,-1,1,0,,,,,,,,,0
12610,1249.25,10.0149,971.37,104.611,29.0585,-26.891,0.0209143,-11.0123,-1.97321,-0.00471607,-0.00271964,0.000166219,-0.834158,0.00271694,0.551518,,,-1,1,0,,,,,,,,,0
12620,1248.98,10.015,971.259,104.981,29.1614,-27.0291,0.0179657,-10.946,-1.96812,-0.00431286,-0.00331362,-0.0001858,-0.832751,0.00271304,0.553641,,,-1,1,0,,,,,,,,,0
12630,1248.71,10.015,971.148,105.35,29.264,-27.1766,0.015707,-10.8541,-1.96218,-0.00381308,-0.00397527,-0.000591662,-0.831103,0.00268988,0.556111,,,-1,1,0,,,,,,,,,0
12640,1248.44,10.015,971.038,105.719,29.3663,-27.3328,0.0140965,-10.7376,-1.95546,-0.00321994,-0.00472562,-0.00105948,-0.829229,0.00265562,0.558902,,,-1,1,0,,,,,,,,,0
12650,1248.16,10.015,970.929,106.084,29.4678,-27.4983,0.0386186,-10.5921,-1.94783,-0.00252729,-0.00560335,-0.00160699,-0.827091,0.00261986,0.562059,,,-1,1,0,,,,,,,,,0
12660,1247.89,10.0152,970.822,106.448,29.5688,-27.6701,0.0428414,-10.4249,-1.93955,-0.00177777,-0.00658778,-0.00221401,-0.824757,0.00259575,0.565478,,,-1,1,0,,,,,,,,,0
12670,1247.61,10.0155,970.716,106.809,29.6693,-27.8472,0.0680758,-10.2371,-1.93067,-0.00100071,-0.00765772,-0.00286346,-0.822234,0.00259057,0.569137,,,-1,1,0,,,,,,,,,0
12680,1247.33,10.016,970.612,107.169,29.7693,-28.0288,0.0875021,-10.0294,-1.92121,-0.000258176,-0.00873837,-0.00350674,-0.819532,0.00260942,0.573017,,,-1,1,0,,,,,,,,,0
12690,1247.05,10.0167,970.51,107.527,29.8687,-28.214,0.102791,-9.803,-1.91124,0.000460623,-0.00985627,-0.00415756,-0.81666,0.00265595,0.577098,,,-1,1,0,,,,,,,,,0
12700,1246.77,10.0176,970.41,107.883,29.9676,-28.4021,0.114598,-9.55857,-1.90077,0.00116004,-0.0110252,-0.00482243,-0.813624,0.00273293,0.581365,,,-1,1,0,,,,,,,,,0
12710,1246.49,10.0186,970.312,108.238,30.066,-28.5923,0.123392,-9.29696,-1.88985,0.00184163,-0.0122526,-0.00550445,-0.810433,0.00284254,0.585799,,,-1,1,0,,,,,,,,,0
12720,1246.2,10.0196,970.217,108.59,30.1639,-28.7838,0.129142,-9.01894,-1.8785,0.0025052,-0.0135414,-0.00620417,-0.807092,0.00298635,0.590386,,,-1,1,0,,,,,,,,,0
12730,1245.92,10.0208,970.125,108.941,30.2614,-28.9759,0.131449,-8.72526,-1.86677,0.00314359,-0.014898,-0.00692158,-0.803607,0.00316986,0.595111,,,-1,1,0,,,,,,,,,0
12740,1245.63,10.0219,970.036,109.29,30.3583,-29.168,0.131339,-8.4166,-1.85467,0.00374758,-0.016327,-0.00765505,-0.799985,0.00339874,0.599961,,,-1,1,0,,,,,,,,,0
12750,1245.33,10.0231,969.95,109.637,30.4548,-29.3594,0.129035,-8.09364,-1.84223,0.00431165,-0.017825,-0.00840071,-0.796231,0.00367478,0.604924,,,-1,1,0,,,,,,,,,0
12760,1245.04,10.0245,969.867,109.983,30.551,-29.5495,0.124728,-7.757,-1.82948,0.0048306,-0.0193862,-0.00915387,-0.792349,0.0039988,0.609987,,,-1,1,0,,,,,,,,,0
12770,1244.75,10.0265,969.787,110.328,30.6467,-29.7378,0.11764,-7.40727,-1.81643,0.00529967,-0.021003,-0.00990913,-0.788344,0.00437077,0.615139,,,-1,1,0,,,,,,,,,0
12780,1244.45,10.0285,969.711,110.671,30.742,-29.9237,0.106356,-7.045,-1.80312,0.00571024,-0.0226599,-0.0106568,-0.784222,0.00478955,0.620371,,,-1,1,0,,,,,,,,,0
12790,1244.15,10.0304,969.638,111.013,30.8371,-30.1067,0.0927764,-6.67079,-1.78955,0.00605349,-0.0243393,-0.0113864,-0.779985,0.00525321,0.625672,,,-1,1,0,,,,,,,,,0
12800,1243.85,10.0322,969.57,111.354,30.9318,-30.2864,0.0771385,-6.28515,-1.77576,0.00632425,-0.026027,-0.0120898,-0.77564,0.0057591,0.631034,,,-1,1,0,,,,,,,,,0
12810,1243.55,10.0339,969.504,111.695,31.0263,-30.4623,0.0596737,-5.8886,-1.76175,0.00651833,-0.0277083,-0.0127592,-0.771188,0.00630381,0.636449,,,-1,1,0,,,,,,,,,0
12820,1243.24,10.0355,969.443,112.034,31.1205,-30.634,0.0406456,-5.48158,-1.74753,0.00663266,-0.0293682,-0.013387,-0.766634,0.00688324,0.641908,,,-1,1,0,,,,,,,,,0
12830,1242.94,10.037,969.386,112.373,31.2146,-30.801,0.0203295,-5.0646,-1.73314,0.0066654,-0.0309924,-0.0139665,-0.761982,0.00749268,0.647404,,,-1,1,0,,,,,,,,,0
12840,1242.63,10.0383,969.333,112.711,31.3085,-30.9631,-0.00101534,-4.63808,-1.71857,0.00661593,-0.0325665,-0.0144914,-0.757235,0.00812684,0.652931,,,-1,1,0,,,,,,,,,0
12850,1242.32,10.0395,969.284,113.048,31.4023,-31.1198,-0.023088,-4.20247,-1.70384,0.00648485,-0.034077,-0.0149563,-0.752397,0.00877998,0.658482,,,-1,1,0,,,,,,,,,0
12860,1242.01,10.0405,969.24,113.386,31.496,-31.2709,-0.0456052,-3.75819,-1.68897,0.00627402,-0.0355114,-0.0153566,-0.74747,0.00944601,0.664051,,,-1,1,0,,,,,,,,,0
12870,1241.7,10.0414,969.2,113.722,31.5896,-31.4161,-0.0682923,-3.30564,-1.67396,0.00598631,-0.0368577,-0.0156888,-0.742457,0.0101186,0.669634,,,-1,1,0,,,,,,,,,0
12880,1241.38,10.0421,969.164,114.059,31.6831,-31.555,-0.0908598,-2.84523,-1.65882,0.0056258,-0.0381055,-0.0159502,-0.737361,0.0107912,0.675224,,,-1,1,0,,,,,,,,,0
12890,1241.07,10.0426,969.133,114.396,31.7767,-31.6874,-0.113023,-2.37734,-1.64358,0.00519768,-0.0392455,-0.0161391,-0.732186,0.0114574,0.680817,,,-1,1,0,,,,,,,,,0
12900,1240.75,10.0429,969.107,114.733,31.8702,-31.8131,-0.134536,-1.90234,-1.62822,0.00470795,-0.0402698,-0.0162549,-0.726934,0.0121105,0.686408,,,-1,1,0,,,,,,,,,0
12910,1240.43,10.043,969.085,115.069,31.9637,-31.9318,-0.155149,-1.42061,-1.61277,0.00416338,-0.041172,-0.016298,-0.721607,0.0127444,0.691994,,,-1,1,0,,,,,,,,,0
12920,1240.11,10.043,969.068,115.406,32.0573,-32.0433,-0.174628,-0.932501,-1.59724,0.00357158,-0.0419472,-0.0162698,-0.716208,0.013353,0.69757,,,-1,1,0,,,,,,,,,0
12930,1239.79,10.0428,969.056,115.743,32.1507,-32.1474,-0.151735,-0.43837,-1.58162,0.00298505,-0.0425289,-0.0161656,-0.710739,0.0138926,0.703133,,,-1,1,0,,,,,,,,,0
12940,1239.47,10.0425,969.048,116.079,32.2443,-32.2439,-0.14253,0.0615618,-1.56593,0.00252861,-0.0427727,-0.0159803,-0.705203,0.0142664,0.708682,,,-1,1,0,,,,,,,,,0
12950,1239.15,10.042,969.045,116.416,32.3379,-32.3326,-0.140117,0.566844,-1.55017,0.0021729,-0.0427619,-0.0157367,-0.699601,0.0145124,0.714213,,,-1,1,0,,,,,,,,,0
12960,1238.83,10.0415,969.048,116.753,32.4315,-32.4133,-0.141676,1.07718,-1.53436,0.00190037,-0.0425492,-0.0154496,-0.693935,0.0146544,0.719723,,,-1,1,0,,,,,,,,,0
12970,1238.5,10.0409,969.055,117.091,32.5251,-32.4858,-0.145347,1.59224,-1.51849,0.00169637,-0.0421735,-0.0151296,-0.688207,0.0147105,0.725207,,,-1,1,0,,,,,,,,,0
12980,1238.18,10.0403,969.067,117.428,32.6188,-32.55,-0.149922,2.1117,-1.50257,0.00154858,-0.0416648,-0.0147845,-0.682419,0.014695,0.730664,,,-1,1,0,,,,,,,,,0
12990,1237.85,10.0396,969.085,117.765,32.7124,-32.6057,-0.154603,2.63524,-1.48661,0.00144666,-0.0410476,-0.0144204,-0.676572,0.0146199,0.73609,,,-1,1,0,,,,,,,,,0
13000,1237.53,10.0389,969.108,118.101,32.806,-32.6528,-0.158886,3.16257,-1.47062,0.00138196,-0.0403431,-0.0140428,-0.670669,0.0144953,0.741483,,,-1,1,0,,,,,,,,,0
13010,1237.2,10.0382,969.136,118.438,32.8995,-32.6911,-0.162434,3.69339,-1.45458,0.00134733,-0.0395702,-0.0136563,-0.664709,0.0143302,0.74684,,,-1,1,0,,,,,,,,,0
13020,1236.87,10.0375,969.169,118.775,32.993,-32.7206,-0.165051,4.22741,-1.43852,0.00133685,-0.0387463,-0.0132655,-0.658696,0.0141331,0.75216,,,-1,1,0,,,,,,,,,0
13030,1236.54,10.0367,969.207,119.111,33.0865,-32.7412,-0.166614,4.76435,-1.42244,0.0013457,-0.037888,-0.0128747,-0.65263,0.0139114,0.75744,,,-1,1,0,,,,,,,,,0
13040,1236.22,10.036,969.251,119.448,33.1799,-32.7528,-0.167073,5.30395,-1.40632,0.00136995,-0.0370109,-0.012488,-0.646513,0.0136723,0.762679,,,-1,1,0,,,,,,,,,0
13050,1235.89,10.0352,969.301,119.784,33.2733,-32.7553,-0.166418,5.84594,-1.39019,0.00140647,-0.0361298,-0.0121092,-0.640346,0.0134226,0.767874,,,-1,1,0,,,,,,,,,0
13060,1235.56,10.0345,969.356,120.12,33.3666,-32.7486,-0.164674,6.39006,-1.37405,0.00145278,-0.0352588,-0.0117422,-0.63413,0.0131686,0.773025,,,-1,1,0,,,,,,,,,0
13070,1235.23,10.0338,969.416,120.456,33.46,-32.7328,-0.161895,6.93605,-1.35789,0.00150693,-0.0344113,-0.0113904,-0.627867,0.0129163,0.77813,,,-1,1,0,,,,,,,,,0
13080,1234.9,10.0332,969.482,120.792,33.5532,-32.7076,-0.158146,7.48367,-1.34171,0.00156743,-0.0335995,-0.011057,-0.621559,0.0126713,0.783187,,,-1,1,0,,,,,,,,,0
13090,1234.57,10.0326,969.553,121.127,33.6465,-32.6732,-0.153517,8.03268,-1.32553,0.00163322,-0.0328347,-0.0107447,-0.615205,0.0124387,0.788196,,,-1,1,0,,,,,,,,,0
13100,1234.25,10.032,969.63,121.463,33.7397,-32.6294,-0.148106,8.58282,-1.30934,0.00170356,-0.032127,-0.0104562,-0.608808,0.0122232,0.793154,,,-1,1,0,,,,,,,,,0
13110,1233.92,10.0315,969.712,121.798,33.8329,-32.5763,-0.142023,9.13387,-1.29315,0.0017779,-0.0314853,-0.0101933,-0.602369,0.012029,0.798062,,,-1,1,0,,,,,,,,,0
13120,1233.59,10.0311,969.8,122.134,33.926,-32.5138,-0.135393,9.6856,-1.27695,0.0018559,-0.0309173,-0.00995758,-0.595888,0.0118599,0.802918,,,-1,1,0,,,,,,,,,0
13130,1233.27,10.0308,969.894,122.469,34.0191,-32.4418,-0.128333,10.2378,-1.26075,0.00193735,-0.030429,-0.0097502,-0.589368,0.0117189,0.807721,,,-1,1,0,,,,,,,,,0
13140,1232.94,10.0305,969.993,122.804,34.1122,-32.3605,-0.120969,10.7902,-1.24455,0.00202214,-0.0300254,-0.00957179,-0.582808,0.0116088,0.81247,,,-1,1,0,,,,,,,,,0
13150,1232.62,10.0304,970.098,123.139,34.2053,-32.2697,-0.113428,11.3426,-1.22836,0.00211019,-0.0297097,-0.00942252,-0.576211,0.0115316,0.817165,,,-1,1,0,,,,,,,,,0
13160,1232.29,10.0303,970.208,123.474,34.2984,-32.1695,-0.105829,11.8948,-1.21217,0.00220148,-0.0294841,-0.0093021,-0.569577,0.0114888,0.821805,,,-1,1,0,,,,,,,,,0
13170,1231.97,10.0303,970.324,123.809,34.3914,-32.0599,-0.0983018,12.4466,-1.19598,0.00229602,-0.029349,-0.00920985,-0.562907,0.0114813,0.826389,,,-1,1,0,,,,,,,,,0
