time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
0,1584,18.002,784,0.810531,0.225147,0.00278466,-0.22513,0,0,0,0,0,0,0,1,1,0,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
50,1584,18.002,784.015,2.77579,0.771052,-0.00235663,-0.0380585,0.770108,0,0,0,-0,0,0,1,1,3,0.0117647,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
100,1584,18.004,784.07,5.64592,1.56831,-0.00621042,0.0382909,1.56783,0,0,0,-0,-0,0,1,1,7,0.0117647,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
150,1584,18.007,784.165,8.51589,2.36553,-0.00542344,0.0875859,2.3639,-8.39993e-05,0.00391976,-0.000283524,-0.00195988,-4.17217e-05,0.000141678,0.999998,1,11,0.0117647,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
200,1584,18.01,784.301,11.3581,3.15504,-0.00482298,0.0778888,3.15407,-0.000219228,0.00708424,-0.000319024,-0.00354213,-0.000109049,0.000159118,0.999994,1,16,0.0117647,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
250,1584,18.014,784.476,14.1956,3.94323,-0.00780807,0.0481414,3.94293,-0.000427789,0.00976499,-0.000312401,-0.00488251,-0.000213129,0.000155147,0.999988,1,14,0.0117647,1,0,-0.0305176,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
300,1584,18.015,784.689,17.0123,4.72563,-0.0389654,-0.0435636,4.72526,-0.000717509,0.010999,-0.0002735,-0.00549951,-0.000357997,0.000134767,0.999985,1,14,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
350,1584,18.014,784.941,19.8446,5.5124,-0.01423,-0.0666767,5.51198,-0.00107709,0.0103927,-0.000213501,-0.00519637,-0.000537985,0.000103945,0.999986,1,17,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
400,1584,18.012,785.232,22.6675,6.29654,-0.0287288,-0.153069,6.29461,-0.00152091,0.00858988,-0.000149154,-0.00429498,-0.000760129,7.13074e-05,0.99999,1,19,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
450,1584,18.009,785.562,25.5065,7.08514,-0.0225058,-0.0846908,7.0846,-0.00205156,0.00638954,-8.40908e-05,-0.00319481,-0.00102564,3.87672e-05,0.999994,1,22,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
500,1584,18.007,785.931,28.3587,7.87742,-0.0408717,-0.0884417,7.87681,-0.0026291,0.00457093,-2.77486e-05,-0.00228548,-0.00131451,1.08697e-05,0.999997,1,24,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
550,1583.99,18.006,786.34,31.2161,8.67114,-0.0930981,-0.0532396,8.67047,-0.00329165,0.00387104,1.92063e-05,-0.0019355,-0.00164584,-1.27886e-05,0.999997,1,27,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
600,1583.99,18.007,786.79,34.0535,9.45932,-0.111878,0.0342212,9.45859,-0.00402491,0.00437381,5.64528e-05,-0.00218684,-0.00201251,-3.2627e-05,0.999996,1,29,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
650,1583.99,18.009,787.28,36.9267,10.2574,-0.113109,0.0574558,10.2566,-0.00481531,0.00572082,8.517e-05,-0.00286029,-0.00240777,-4.94709e-05,0.999993,1,32,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
700,1583.99,18.011,787.809,39.7629,11.0452,-0.127312,0.0495343,11.0444,-0.00569825,0.00734853,0.000112363,-0.00367408,-0.00284931,-6.66479e-05,0.999989,1,34,0.0117647,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
750,1583.98,18.012,788.378,42.6034,11.8343,-0.145652,0.0144592,11.8334,-0.00662155,0.00857334,0.000137291,-0.00428641,-0.00331103,-8.28342e-05,0.999985,1,37,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
800,1583.98,18.013,788.986,45.4192,12.6164,-0.152996,-0.0306789,12.6155,-0.00753855,0.00894123,0.000168718,-0.00447025,-0.00376961,-0.000101205,0.999983,1,39,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
850,1583.97,18.012,789.633,48.276,13.41,-0.15601,-0.0562978,13.409,-0.00855528,0.0085255,0.000204434,-0.00426226,-0.00427802,-0.000120446,0.999982,1,42,0.0117647,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
