time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
0,1584,18.002,784,0.810531,0.225147,0.00278466,-0.22513,0,0,0,0,0,0,0,1,1,0,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
50,1584,18.002,784.015,2.77579,0.771052,0.000471615,-0.0381285,0.770108,0,0,0,-0,0,0,1,1,3,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
100,1584,18.004,784.07,5.64592,1.56831,0.000479777,0.0387883,1.56783,0,0,0,-0,0,0,1,1,7,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
150,1584,18.007,784.165,8.51589,2.36553,0.00108535,0.087747,2.3639,-5.93932e-07,0.00391918,-0.000303092,-0.00195959,2.39981e-19,0.000151544,0.999998,1,11,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
200,1584,18.01,784.301,11.3468,3.15188,-0.0800829,0.0851951,3.14971,-0.000335212,0.00708274,-0.000242287,-0.00354138,-0.000167176,0.000120546,0.999994,1,16,0.2,1,0,-0.0915527,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
250,1584,18.013,784.475,14.1531,3.93142,-0.0866972,0.0440395,3.93021,-0.00198287,0.00977188,-1.16008e-05,-0.00488593,-0.000991396,9.55985e-07,0.999988,1,14,0.2,1,0,-0.0915527,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
300,1583.99,18.015,784.688,16.9613,4.71147,-0.115966,-0.0115121,4.71003,-0.00489621,0.010937,0.000161669,-0.00546827,-0.00244851,-9.42157e-05,0.999982,1,14,0.2,1,0,-0.0915527,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
350,1583.99,18.014,784.939,19.7654,5.49039,-0.183817,-0.087723,5.48661,-0.0090933,0.0105097,0.000304078,-0.00525409,-0.00454737,-0.000175919,0.999976,1,17,0.2,1,0,-0.0915527,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
400,1583.98,18.012,785.228,22.577,6.2714,-0.207423,-0.105364,6.26709,-0.0143672,0.00865084,0.000446134,-0.00432369,-0.00718444,-0.000254123,0.999965,1,19,0.2,1,0,-0.0915527,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
450,1583.97,18.01,785.557,25.4047,7.05686,-0.243972,-0.0949237,7.052,-0.0208032,0.0063583,0.000615074,-0.00317577,-0.0104023,-0.00034058,0.999941,1,22,0.2,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
500,1583.96,18.008,785.924,28.2173,7.83813,-0.380059,-0.0762095,7.82854,-0.0282065,0.00446073,0.000827275,-0.00222431,-0.0141037,-0.000445045,0.999898,1,24,0.2,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
550,1583.95,18.007,786.332,31.0915,8.63652,-0.318821,-0.03165,8.63058,-0.03518,0.00362207,0.000858882,-0.0018032,-0.0175899,-0.000461225,0.999844,1,27,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
600,1583.94,18.007,786.779,33.9515,9.43098,-0.465826,0.0230651,9.41944,-0.0400568,0.00401139,0.000840482,-0.00199687,-0.0200279,-0.00046032,0.999797,1,29,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
650,1583.92,18.009,787.267,36.7793,10.2165,-0.503851,0.03746,10.204,-0.0434772,0.00533855,0.000888015,-0.00265899,-0.021738,-0.000501916,0.99976,1,32,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
