time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
0,1584,18.002,784,0.810531,0.225147,0.00278466,-0.22513,0,0,0,0,0,0,0,1,1,0,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
50,1584,18.002,784.015,2.77579,0.771052,0.000471615,-0.0381285,0.770108,0,0,0,-0,0,0,1,1,3,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
100,1584,18.004,784.07,5.64592,1.56831,0.000479777,0.0387883,1.56783,0,0,0,-0,0,0,1,1,7,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
150,1584,18.007,784.165,8.51589,2.36553,0.00108535,0.087747,2.3639,-5.93932e-07,0.00391918,-0.000303092,-0.00195959,2.39981e-19,0.000151544,0.999998,1,11,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
200,1584,18.01,784.301,11.3581,3.15504,0.000965187,0.078032,3.15407,-1.2191e-06,0.00708642,-0.000344072,-0.0035432,4.33917e-19,0.000172029,0.999994,1,16,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
250,1584,18.014,784.476,14.1956,3.94323,-0.0113559,0.04743,3.94293,-1.57008e-05,0.00977347,-0.000336629,-0.00488672,-7.02784e-06,0.000168266,0.999988,1,14,0.027451,1,0,-0.0305176,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
300,1584,18.015,784.689,17.0123,4.72563,-0.0558911,-0.017096,4.72526,-0.000367862,0.0109213,-0.000226262,-0.00546064,-0.000183311,0.000112118,0.999985,1,14,0.0823529,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
350,1584,18.014,784.941,19.8446,5.5124,-0.0883572,-0.103842,5.51071,-0.00150979,0.0104375,-5.74287e-05,-0.00521876,-0.000754733,2.47728e-05,0.999986,1,17,0.0980392,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
400,1584,18.012,785.232,22.6675,6.29654,-0.0949366,-0.12346,6.29461,-0.00350392,0.00861384,9.77034e-05,-0.00430681,-0.00175216,-5.63949e-05,0.999989,1,19,0.0980392,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
450,1583.99,18.009,785.561,25.481,7.07806,-0.12607,-0.121477,7.0759,-0.00630571,0.00643392,0.000233291,-0.00321657,-0.00315321,-0.000126785,0.99999,1,22,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
500,1583.99,18.007,785.931,28.3304,7.86954,-0.173542,-0.0881541,7.86714,-0.00969488,0.00460077,0.000362666,-0.00229947,-0.00484783,-0.000192479,0.999986,1,24,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
550,1583.98,18.007,786.34,31.1849,8.66247,-0.211906,-0.0316844,8.65982,-0.0137476,0.00384739,0.000498704,-0.00192194,-0.0068742,-0.000262567,0.999974,1,27,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
600,1583.98,18.007,786.789,34.0535,9.45932,-0.233684,0.0115707,9.45642,-0.0182924,0.00424793,0.000645656,-0.00212092,-0.00914672,-0.000342237,0.999956,1,29,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
650,1583.97,18.009,787.278,36.8898,10.2472,-0.378278,0.0375524,10.2401,-0.0234049,0.00552731,0.000814233,-0.0027587,-0.0117033,-0.000439422,0.999928,1,32,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
