time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
0,1584,18.002,784,0.810531,0.225147,0.00278466,-0.22513,0,0,0,0,0,0,0,1,1,0,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
50,1584,18.002,784.015,2.77579,0.771052,0.000471615,-0.0381285,0.770108,0,0,0,-0,0,0,1,1,3,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
100,1584,18.004,784.07,5.64592,1.56831,0.000479777,0.0387883,1.56783,0,0,0,-0,0,0,1,1,7,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
150,1584,18.007,784.165,8.51589,2.36553,0.00108535,0.087747,2.3639,-5.93932e-07,0.00391918,-0.000303092,-0.00195959,2.39981e-19,0.000151544,0.999998,1,11,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
200,1584,18.01,784.301,11.3581,3.15504,0.000965187,0.078032,3.15407,-1.2191e-06,0.00708642,-0.000344072,-0.0035432,4.33917e-19,0.000172029,0.999994,1,16,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
250,1584,18.014,784.476,14.1956,3.94323,0.000603201,0.0487668,3.94293,-1.66291e-06,0.00977335,-0.000340309,-0.00488666,-5.98443e-19,0.00017014,0.999988,1,14,-0.00392157,1,0,-0.0305176,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
300,1584,18.015,784.689,17.0123,4.72563,0.000722885,-0.0584428,4.72526,-1.62853e-06,0.0109257,-0.000298124,-0.00546283,-6.69004e-19,0.000149046,0.999985,1,14,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
350,1584,18.014,784.941,19.8446,5.5124,-0.01751,-0.0658914,5.51198,-9.73245e-05,0.0104476,-0.000221937,-0.00522378,-4.80819e-05,0.000110707,0.999986,1,17,0.0352941,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
400,1584,18.012,785.232,22.6675,6.29654,-0.0362634,-0.151461,6.29461,-0.000588164,0.00860811,-0.000103878,-0.00430406,-0.000293856,5.06707e-05,0.999991,1,19,0.0352941,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
450,1584,18.009,785.562,25.5065,7.08514,-0.0888719,-0.151041,7.08297,-0.00148882,0.00634725,-8.47558e-06,-0.00317362,-0.000744394,1.87521e-06,0.999995,1,22,0.0901961,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
500,1584,18.007,785.931,28.3587,7.87742,-0.0734164,-0.0640505,7.87681,-0.00331887,0.00457748,0.00016403,-0.0022886,-0.00165962,-8.5812e-05,0.999996,1,24,0.0901961,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
550,1583.99,18.007,786.341,31.2161,8.67114,-0.104599,-0.0236797,8.67047,-0.00614399,0.0039041,0.000308917,-0.00195157,-0.00307228,-0.000160453,0.999993,1,27,0.0901961,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
600,1583.99,18.007,786.79,34.0535,9.45932,-0.232826,0.0231131,9.45642,-0.00969784,0.00435783,0.000445022,-0.00217781,-0.00484937,-0.000233071,0.999986,1,29,0.0901961,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
650,1583.98,18.009,787.28,36.8898,10.2472,-0.250671,0.0374806,10.244,-0.013843,0.00562813,0.000588966,-0.00281196,-0.00692227,-0.000313947,0.999972,1,32,0.129412,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
