time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
0,1584,18.002,784,0.810531,0.225147,0.00278466,-0.22513,0,0,0,0,0,0,0,1,1,0,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
50,1584,18.002,784.015,2.77579,0.771052,0.000471615,-0.0381285,0.770108,0,0,0,-0,0,0,1,1,3,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
100,1584,18.004,784.07,5.64592,1.56831,0.000479777,0.0387883,1.56783,0,0,0,-0,0,0,1,1,7,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
150,1584,18.007,784.165,8.51589,2.36553,0.00108535,0.087747,2.3639,-5.93932e-07,0.00391918,-0.000303092,-0.00195959,2.39981e-19,0.000151544,0.999998,1,11,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
200,1584,18.01,784.301,11.3581,3.15504,0.000965187,0.078032,3.15407,-1.2191e-06,0.00708642,-0.000344072,-0.0035432,4.33917e-19,0.000172029,0.999994,1,16,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
250,1584,18.014,784.476,14.1814,3.93929,-0.0857527,0.0462628,3.93808,-0.000429331,0.00976735,-0.000222896,-0.00488368,-0.000214119,0.000110393,0.999988,1,14,0.2,1,0,-0.0915527,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
300,1583.99,18.015,784.689,16.9952,4.7209,-0.0449341,-0.0372852,4.72054,-0.00236924,0.0109641,6.06864e-05,-0.00548199,-0.00118477,-3.6835e-05,0.999984,1,14,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
350,1584,18.014,784.94,19.805,5.50139,-0.0238857,-0.0637118,5.50096,-0.00413258,0.0104284,-3.4994e-05,-0.00521422,-0.00206617,6.72176e-06,0.999984,1,17,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
400,1583.99,18.012,785.23,22.6222,6.28396,-0.128834,-0.0869508,6.28204,-0.00646686,0.00869073,0.000131343,-0.00434512,-0.00323368,-7.97184e-05,0.999985,1,19,0.2,1,0,-0.12207,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
450,1583.99,18.01,785.559,25.4556,7.07099,-0.11001,-0.135966,7.06882,-0.00999535,0.00642946,0.000273888,-0.003214,-0.00499807,-0.000153005,0.999982,1,22,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
500,1583.98,18.007,785.928,28.2738,7.85382,-0.184301,-0.061399,7.85142,-0.0127089,0.00460197,0.000204697,-0.00230029,-0.00635462,-0.000116966,0.999977,1,24,0.2,1,0,-0.12207,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
550,1583.98,18.007,786.336,31.1226,8.64516,-0.31914,-0.0316817,8.63921,-0.0172052,0.00385071,0.000568057,-0.00192284,-0.00860302,-0.000300578,0.999961,1,27,0.2,1,0,-0.12207,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
600,1583.96,18.007,786.785,33.9855,9.44042,-0.350103,0.00866225,9.43392,-0.0236707,0.00423647,0.000879498,-0.00211288,-0.011836,-0.000464783,0.999928,1,29,0.2,1,0,-0.12207,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
650,1583.95,18.009,787.273,36.816,10.2267,-0.504355,0.0374975,10.2142,-0.0318179,0.00547042,0.00119369,-0.00272536,-0.0159098,-0.000640269,0.99987,1,32,0.2,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
