time_ms,x,y,z,speed_kmh,speed_ms,vx,vy,vz,yaw,pitch,roll,qx,qy,qz,qw,gear,rpm_raw,steer,gas,brake,side_speed,is_turbo,is_ground_contact,turbo_time,fl_dampen,fr_dampen,rr_dampen,rl_dampen
30,1584,18.002,784.004,1.63875,0.455208,0.000832563,-0.0673099,0.450204,0,0,0,-0,0,0,1,1,1,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
80,1584,18.003,784.043,4.49486,1.24857,0.000190996,0.0154413,1.24848,0,0,0,-0,0,0,1,1,5,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
130,1584,18.005,784.122,7.36643,2.04623,0.000625982,0.0506085,2.04561,-3.60134e-07,0.00276818,-0.000260196,-0.00138409,1.69502e-19,0.000130097,0.999999,1,10,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
180,1584,18.009,784.242,10.226,2.84056,0.00130331,0.105368,2.8386,-9.79203e-07,0.00583876,-0.000335419,-0.00291938,3.57521e-19,0.000167705,0.999996,1,14,-0.00392157,1,0,-0.0305176,False,True,0,0.00784314,0.00784314,0.00784314,0.00784314
230,1584,18.013,784.401,13.065,3.62916,0.00111023,0.0897582,3.62805,-1.51835e-06,0.00881379,-0.00034455,-0.00440688,-5.39687e-19,0.000172264,0.99999,1,15,-0.00392157,1,0,-0.0305176,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
280,1584,18.015,784.599,15.8939,4.41497,0.000675363,0.0546008,4.41463,-1.71537e-06,0.0107333,-0.000319652,-0.00536661,-6.5722e-19,0.00015981,0.999986,1,13,-0.00392157,1,0,-0.0305176,False,True,0,0.0235294,0.0235294,0.00784314,0.00784314
330,1584,18.015,784.836,18.7077,5.19658,0.000794927,-0.0642672,5.19618,-1.44555e-06,0.0108306,-0.00026695,-0.00541528,-6.63181e-19,0.000133461,0.999985,1,15,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
380,1584,18.013,785.111,21.5405,5.98347,0.000915299,-0.0739988,5.98301,-9.77946e-07,0.00948941,-0.000206121,-0.00474469,-5.81057e-19,0.000103052,0.999989,1,17,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
430,1584,18.01,785.425,24.3842,6.77338,0.00103613,-0.0837678,6.77286,-5.24106e-07,0.00718917,-0.000145808,-0.00359458,-4.40209e-19,7.29005e-05,0.999994,1,20,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
480,1584,18.008,785.779,27.2195,7.56097,0.00115661,-0.0935082,7.5604,-2.76829e-07,0.00517616,-0.000106964,-0.00258808,-3.16948e-19,5.3481e-05,0.999997,1,22,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
530,1584,18.006,786.172,30.0521,8.34782,0.00127698,-0.103239,8.34718,-1.49222e-07,0.00393015,-7.59377e-05,-0.00196507,-2.40652e-19,3.79683e-05,0.999998,1,25,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
580,1584,18.006,786.606,32.9152,9.1431,5.59854e-16,0,9.1431,-1.19301e-07,0.00402632,-5.92608e-05,-0.00201316,-2.46541e-19,2.963e-05,0.999998,1,27,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
630,1584,18.008,787.08,35.7637,9.93437,0.00151967,0.12286,9.93361,-1.39861e-07,0.00508109,-5.50522e-05,-0.00254054,-3.11127e-19,2.75255e-05,0.999997,1,30,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
680,1584,18.01,787.593,38.6263,10.7295,0.00164131,0.132694,10.7287,-1.99719e-07,0.006711,-5.9521e-05,-0.0033555,-4.1093e-19,2.97593e-05,0.999994,1,32,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
730,1584,18.011,788.146,41.4685,11.519,7.05337e-16,0,11.519,-2.75386e-07,0.00814912,-6.75887e-05,-0.00407455,-4.98988e-19,3.37924e-05,0.999992,1,35,-0.00392157,1,0,-0.0305176,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
780,1584,18.012,788.739,44.2977,12.3049,7.5346e-16,0,12.3049,-3.44908e-07,0.00891606,-7.73704e-05,-0.00445802,-5.4595e-19,3.86825e-05,0.99999,1,37,-0.00392157,1,0,-0.0305176,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
830,1584,18.012,789.37,47.1311,13.092,-0.0821154,-0.139558,13.091,-0.000149949,0.00881904,-6.19755e-05,-0.00440951,-7.48373e-05,3.06557e-05,0.99999,1,40,0.0352941,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
880,1584,18.011,790.04,49.9456,13.8738,-0.114397,-0.127896,13.8727,-0.0010746,0.00798145,2.54401e-05,-0.00399071,-0.000537345,-1.48637e-05,0.999992,1,42,0.0666667,1,0,-0.0610352,True,True,0,0.0235294,0.0235294,0.00784314,0.00784314
930,1584,18.01,790.75,52.8223,14.6729,-0.157536,-0.0900895,14.6717,-0.0033028,0.00681313,0.000190246,-0.0034064,-0.00165171,-0.000100746,0.999993,1,45,0.0980392,1,0,-0.0610352,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
980,1583.99,18.009,791.499,55.6418,15.456,-0.185344,-0.046807,15.4549,-0.00720215,0.00586466,0.000451705,-0.0029315,-0.00360171,-0.000236406,0.999989,1,47,0.137255,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
1030,1583.98,18.009,792.287,58.4946,16.2485,-0.399931,-0.039702,16.2435,-0.0132354,0.0052949,0.000893632,-0.00264443,-0.00661882,-0.000464318,0.999974,1,50,0.2,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
1080,1583.97,18.009,793.116,61.3094,17.0304,-0.631002,-0.0312436,17.0187,-0.0223264,0.00532226,0.00157625,-0.00265216,-0.011165,-0.000817766,0.999934,1,52,0.231373,1,0,-0.12207,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
1130,1583.94,18.011,793.983,64.1314,17.8143,-0.880982,-1.07889e-16,17.7925,-0.034327,0.00574164,0.00247413,-0.00284916,-0.0171661,-0.00128613,0.999848,1,55,0.215686,1,0,-0.0915527,True,True,0,0.00784314,0.00784314,0.00784314,0.00784314
