# frame	172
tick	steer	gas	brake
1539	25	1	0
1540	22	1	0
1541	22	1	0
1542	22	1	0
1543	22	1	0
1544	22	1	0
1545	17	1	0
1546	17	1	0
1547	17	1	0
1548	17	1	0
1549	17	1	0
1550	12	1	0
1551	12	1	0
1552	12	1	0
1553	12	1	0
1554	12	1	0
1555	8	1	0
1556	8	1	0
1557	8	1	0
1558	8	1	0
1559	8	1	0
1560	3	1	0
1561	3	1	0
1562	3	1	0
1563	3	1	0
1564	3	1	0
1565	0	1	0
1566	0	1	0
1567	0	1	0
1568	0	1	0
1569	0	1	0
1570	-3	1	0
1571	-3	1	0
1572	-3	1	0
1573	-3	1	0
1574	-3	1	0
1575	-5	1	0
1576	-5	1	0
1577	-5	1	0
1578	-5	1	0
1579	-5	1	0
1580	-8	1	0
1581	-8	1	0
1582	-8	1	0
1583	-8	1	0
1584	-8	1	0
1585	-13	1	0
1586	-13	1	0
1587	-13	1	0
1588	-13	1	0
1589	-13	1	0
1590	-15	1	0
1591	-15	1	0
1592	-15	1	0
1593	-15	1	0
1594	-15	1	0
1595	-18	1	0
1596	-18	1	0
1597	-18	1	0
1598	-18	1	0
1599	-18	1	0
1600	-16	0	0
1601	-16	0	0
1602	-16	0	0
1603	-16	0	0
1604	-16	0	0
1605	-13	0	0
1606	-13	0	0
1607	-13	0	0
1608	-13	0	0
1609	-13	0	0
1610	-7	0	0
1611	-7	0	0
1612	-7	0	0
1613	-7	0	0
1614	-7	0	0
1615	-2	0	0
1616	-2	0	0
1617	-2	0	0
1618	-2	0	0
1619	-2	0	0
1620	4	0	1
1621	4	0	1
1622	4	0	1
1623	4	0	1
1624	4	0	1
1625	6	0	0
1626	6	0	0
1627	6	0	0
1628	6	0	0
1629	6	0	0
1630	9	0	0
1631	9	0	0
1632	9	0	0
1633	9	0	0
1634	9	0	0
1635	11	0	0
1636	11	0	0
1637	11	0	0
1638	11	0	0
1639	11	0	0
1640	11	0	0
1641	11	0	0
1642	11	0	0
1643	11	0	0
1644	11	0	0
1645	11	0	1
1646	11	0	1
1647	11	0	1
1648	11	0	1
1649	11	0	1
1650	9	0	0
1651	9	0	0
1652	9	0	0
1653	9	0	0
1654	9	0	0
1655	8	0	0
1656	8	0	0
1657	8	0	0
1658	8	0	0
1659	8	0	0
1660	6	0	0
1661	6	0	0
1662	6	0	0
1663	6	0	0
1664	6	0	0
1665	4	0	0
1666	4	0	0
1667	4	0	0
1668	4	0	0
1669	4	0	0
1670	3	1	0
1671	3	1	0
1672	3	1	0
1673	3	1	0
1674	3	1	0
1675	1	1	0
1676	1	1	0
1677	1	1	0
1678	1	1	0
1679	1	1	0
1680	0	1	0
1681	0	1	0
1682	0	1	0
1683	0	1	0
1684	0	1	0
1685	-1	1	0
1686	-1	1	0
1687	-1	1	0
1688	-1	1	0
1689	-1	1	0
1690	-2	1	0
1691	-2	1	0
1692	-2	1	0
1693	-2	1	0
1694	-2	1	0
1695	-4	0	0
1696	-4	0	0
1697	-4	0	0
1698	-4	0	0
1699	-4	0	0
1700	-4	0	0
1701	-4	0	0
1702	-4	0	0
1703	-4	0	0
1704	-4	0	0
1705	-5	0	1
1706	-5	0	1
1707	-5	0	1
1708	-5	0	1
1709	-5	0	1
1710	-5	0	0
1711	-5	0	0
1712	-5	0	0
1713	-5	0	0
1714	-5	0	0
1715	-5	0	0
1716	-5	0	0
1717	-5	0	0
1718	-5	0	0
1719	-5	0	0
1720	-5	0	0
1721	-5	0	0
1722	-5	0	0
1723	-5	0	0
1724	-5	0	0
1725	-5	0	0
1726	-5	0	0
1727	-5	0	0
1728	-5	0	0
1729	-5	0	0
1730	-5	0	1
1731	-5	0	1
1732	-5	0	1
1733	-5	0	1
1734	-5	0	1
1735	-4	0	0
1736	-4	0	0
1737	-4	0	0
1738	-4	0	0
1739	-4	0	0
1740	-4	0	0
1741	-4	0	0
1742	-4	0	0
1743	-4	0	0
1744	-4	0	0
1745	-3	0	0
1746	-3	0	0
1747	-3	0	0
1748	-3	0	0
1749	-3	0	0
1750	-1	0	0
1751	-1	0	0
1752	-1	0	0
1753	-1	0	0
1754	-1	0	0
1755	1	0	1
1756	1	0	1
1757	1	0	1
1758	1	0	1
1759	1	0	1
1760	2	1	0
1761	2	1	0
1762	2	1	0
1763	2	1	0
1764	2	1	0
1765	5	0	0
1766	5	0	0
1767	5	0	0
1768	5	0	0
1769	5	0	0
1770	10	0	0
1771	10	0	0
1772	10	0	0
1773	10	0	0
1774	10	0	0
1775	16	0	1
1776	16	0	1
1777	16	0	1
1778	16	0	1
1779	16	0	1
1780	15	0	0
1781	15	0	0
1782	15	0	0
1783	15	0	0
1784	15	0	0
1785	16	0	0
1786	16	0	0
1787	16	0	0
1788	16	0	0
1789	16	0	0
1790	23	0	0
1791	23	0	0
1792	23	0	0
1793	23	0	0
1794	23	0	0
1795	31	0	0
1796	31	0	0
1797	31	0	0
1798	31	0	0
1799	31	0	0
1800	40	0	1
1801	40	0	1
1802	40	0	1
1803	40	0	1
1804	40	0	1
1805	36	0	0
1806	36	0	0
1807	36	0	0
1808	36	0	0
1809	36	0	0
1810	40	0	0
1811	40	0	0
1812	40	0	0
1813	40	0	0
1814	40	0	0
1815	43	0	0
1816	43	0	0
1817	43	0	0
1818	43	0	0
1819	43	0	0
1820	49	0	0
1821	49	0	0
1822	49	0	0
1823	49	0	0
1824	49	0	0
1825	55	0	0
1826	55	0	0
1827	55	0	0
1828	55	0	0
1829	55	0	0
1830	60	0	1
1831	60	0	1
1832	60	0	1
1833	60	0	1
1834	60	0	1
1835	48	1	0
1836	48	1	0
1837	48	1	0
1838	48	1	0
1839	48	1	0
1840	57	0	0
1841	57	0	0
1842	57	0	0
1843	57	0	0
1844	57	0	0
1845	62	0	0
1846	62	0	0
1847	62	0	0
1848	62	0	0
1849	62	0	0
1850	62	0	0
1851	62	0	0
1852	62	0	0
1853	62	0	0
1854	62	0	0
1855	66	0	0
1856	66	0	0
1857	66	0	0
1858	66	0	0
1859	66	0	0
1860	65	0	0
1861	65	0	0
1862	65	0	0
1863	65	0	0
1864	65	0	0
1865	62	0	0
1866	62	0	0
1867	62	0	0
1868	62	0	0
1869	62	0	0
1870	72	0	0
1871	72	0	0
1872	72	0	0
1873	72	0	0
1874	72	0	0
1875	68	1	0
1876	68	1	0
1877	68	1	0
1878	68	1	0
1879	68	1	0
1880	66	0	0
1881	66	0	0
1882	66	0	0
1883	66	0	0
1884	66	0	0
1885	71	0	0
1886	71	0	0
1887	71	0	0
1888	71	0	0
1889	71	0	0
1890	66	1	0
1891	66	1	0
1892	66	1	0
1893	66	1	0
1894	66	1	0
1895	61	1	0
1896	61	1	0
1897	61	1	0
1898	61	1	0
1899	61	1	0
1900	69	0	0
1901	69	0	0
1902	69	0	0
1903	69	0	0
1904	69	0	0
1905	63	1	0
1906	63	1	0
1907	63	1	0
1908	63	1	0
1909	63	1	0
1910	53	1	0
1911	53	1	0
1912	53	1	0
1913	53	1	0
1914	53	1	0
1915	49	1	0
1916	49	1	0
1917	49	1	0
1918	49	1	0
1919	49	1	0
1920	39	1	0
1921	39	1	0
1922	39	1	0
1923	39	1	0
1924	39	1	0
1925	33	1	0
1926	33	1	0
1927	33	1	0
1928	33	1	0
1929	33	1	0
1930	19	0	0
1931	19	0	0
1932	19	0	0
1933	19	0	0
1934	19	0	0
1935	8	0	0
1936	8	0	0
1937	8	0	0
1938	8	0	0
1939	8	0	0
1940	-3	0	0
1941	-3	0	0
1942	-3	0	0
1943	-3	0	0
1944	-3	0	0
1945	-15	0	1
1946	-15	0	1
1947	-15	0	1
1948	-15	0	1
1949	-15	0	1
1950	-17	0	0
1951	-17	0	0
1952	-17	0	0
1953	-17	0	0
1954	-17	0	0
1955	-12	1	0
1956	-12	1	0
1957	-12	1	0
1958	-12	1	0
1959	-12	1	0
1960	-31	0	0
1961	-31	0	0
1962	-31	0	0
1963	-31	0	0
1964	-31	0	0
1965	-44	0	0
1966	-44	0	0
1967	-44	0	0
1968	-44	0	0
1969	-44	0	0
1970	-55	0	1
1971	-55	0	1
1972	-55	0	1
1973	-55	0	1
1974	-55	0	1
1975	-44	0	0
1976	-44	0	0
1977	-44	0	0
1978	-44	0	0
1979	-44	0	0
1980	-50	0	0
1981	-50	0	0
1982	-50	0	0
1983	-50	0	0
1984	-50	0	0
1985	-58	0	0
1986	-58	0	0
1987	-58	0	0
1988	-58	0	0
1989	-58	0	0
1990	-66	0	1
1991	-66	0	1
1992	-66	0	1
1993	-66	0	1
1994	-66	0	1
1995	-53	1	0
1996	-53	1	0
1997	-53	1	0
1998	-53	1	0
1999	-53	1	0
2000	-63	0	0
2001	-63	0	0
2002	-63	0	0
2003	-63	0	0
2004	-63	0	0
2005	-72	0	1
2006	-72	0	1
2007	-72	0	1
2008	-72	0	1
2009	-72	0	1
2010	-60	0	0
2011	-60	0	0
2012	-60	0	0
2013	-60	0	0
2014	-60	0	0
2015	-58	1	0
2016	-58	1	0
2017	-58	1	0
2018	-58	1	0
2019	-58	1	0
2020	-71	0	0
2021	-71	0	0
2022	-71	0	0
2023	-71	0	0
2024	-71	0	0
2025	-77	0	0
2026	-77	0	0
2027	-77	0	0
2028	-77	0	0
2029	-77	0	0
2030	-82	0	0
2031	-82	0	0
2032	-82	0	0
2033	-82	0	0
2034	-82	0	0
2035	-82	0	0
2036	-82	0	0
2037	-82	0	0
2038	-82	0	0
2039	-82	0	0
2040	-87	0	0
2041	-87	0	0
2042	-87	0	0
2043	-87	0	0
2044	-87	0	0
2045	-84	0	0
2046	-84	0	0
2047	-84	0	0
2048	-84	0	0
2049	-84	0	0
2050	-80	0	0
2051	-80	0	0
2052	-80	0	0
2053	-80	0	0
2054	-80	0	0
2055	-84	0	0
2056	-84	0	0
2057	-84	0	0
2058	-84	0	0
2059	-84	0	0
2060	-79	0	0
2061	-79	0	0
2062	-79	0	0
2063	-79	0	0
2064	-79	0	0
2065	-93	1	0
2066	-93	1	0
2067	-93	1	0
2068	-93	1	0
2069	-93	1	0
2070	-90	0	0
2071	-90	0	0
2072	-90	0	0
2073	-90	0	0
2074	-90	0	0
2075	-98	0	0
2076	-98	0	0
2077	-98	0	0
2078	-98	0	0
2079	-98	0	0
2080	-90	0	0
2081	-90	0	0
2082	-90	0	0
2083	-90	0	0
2084	-90	0	0
2085	-83	1	0
2086	-83	1	0
2087	-83	1	0
2088	-83	1	0
2089	-83	1	0
2090	-88	0	0
2091	-88	0	0
2092	-88	0	0
2093	-88	0	0
2094	-88	0	0
2095	-84	0	0
2096	-84	0	0
2097	-84	0	0
2098	-84	0	0
2099	-84	0	0
2100	-87	0	0
2101	-87	0	0
2102	-87	0	0
2103	-87	0	0
2104	-87	0	0
2105	-90	1	0
2106	-90	1	0
2107	-90	1	0
2108	-90	1	0
2109	-90	1	0
2110	-93	0	0
2111	-93	0	0
2112	-93	0	0
2113	-93	0	0
2114	-93	0	0
2115	-85	0	0
2116	-85	0	0
2117	-85	0	0
2118	-85	0	0
2119	-85	0	0
2120	-75	1	0
2121	-75	1	0
2122	-75	1	0
2123	-75	1	0
2124	-75	1	0
2125	-73	0	0
2126	-73	0	0
2127	-73	0	0
2128	-73	0	0
2129	-73	0	0
2130	-63	1	0
2131	-63	1	0
2132	-63	1	0
2133	-63	1	0
2134	-63	1	0
2135	-56	1	0
2136	-56	1	0
2137	-56	1	0
2138	-56	1	0
2139	-56	1	0
2140	-37	1	0
2141	-37	1	0
2142	-37	1	0
2143	-37	1	0
2144	-37	1	0
2145	-37	1	0
2146	-37	1	0
2147	-37	1	0
2148	-37	1	0
2149	-37	1	0
2150	-12	1	0
2151	-12	1	0
2152	-12	1	0
2153	-12	1	0
2154	-12	1	0
2155	4	0	0
2156	4	0	0
2157	4	0	0
2158	4	0	0
2159	4	0	0
2160	23	0	1
2161	23	0	1
2162	23	0	1
2163	23	0	1
2164	23	0	1
2165	26	0	0
2166	26	0	0
2167	26	0	0
2168	26	0	0
2169	26	0	0
2170	39	0	0
2171	39	0	0
2172	39	0	0
2173	39	0	0
2174	39	0	0
2175	53	0	0
2176	53	0	0
2177	53	0	0
2178	53	0	0
2179	53	0	0
2180	65	0	0
2181	65	0	0
2182	65	0	0
2183	65	0	0
2184	65	0	0
2185	75	0	1
2186	75	0	1
2187	75	0	1
2188	75	0	1
2189	75	0	1
2190	62	0	0
2191	62	0	0
2192	62	0	0
2193	62	0	0
2194	62	0	0
2195	62	1	0
2196	62	1	0
2197	62	1	0
2198	62	1	0
2199	62	1	0
2200	80	0	1
2201	80	0	1
2202	80	0	1
2203	80	0	1
2204	80	0	1
2205	70	0	0
2206	70	0	0
2207	70	0	0
2208	70	0	0
2209	70	0	0
2210	68	1	0
2211	68	1	0
2212	68	1	0
2213	68	1	0
2214	68	1	0
2215	81	0	0
2216	81	0	0
2217	81	0	0
2218	81	0	0
2219	81	0	0
2220	84	0	0
2221	84	0	0
2222	84	0	0
2223	84	0	0
2224	84	0	0
2225	82	0	0
2226	82	0	0
2227	82	0	0
2228	82	0	0
2229	82	0	0
2230	86	0	0
2231	86	0	0
2232	86	0	0
2233	86	0	0
2234	86	0	0
2235	80	0	0
2236	80	0	0
2237	80	0	0
2238	80	0	0
2239	80	0	0
2240	74	1	0
2241	74	1	0
2242	74	1	0
2243	74	1	0
2244	74	1	0
2245	88	0	0
2246	88	0	0
2247	88	0	0
2248	88	0	0
2249	88	0	0
2250	83	0	0
2251	83	0	0
2252	83	0	0
2253	83	0	0
2254	83	0	0
2255	74	1	0
2256	74	1	0
2257	74	1	0
2258	74	1	0
2259	74	1	0
2260	73	1	0
2261	73	1	0
2262	73	1	0
2263	73	1	0
2264	73	1	0
2265	70	1	0
2266	70	1	0
2267	70	1	0
2268	70	1	0
2269	70	1	0
2270	58	1	0
2271	58	1	0
2272	58	1	0
2273	58	1	0
2274	58	1	0
2275	54	1	0
2276	54	1	0
2277	54	1	0
2278	54	1	0
2279	54	1	0
2280	44	1	0
2281	44	1	0
2282	44	1	0
2283	44	1	0
2284	44	1	0
2285	39	1	0
2286	39	1	0
2287	39	1	0
2288	39	1	0
2289	39	1	0
2290	30	1	0
2291	30	1	0
2292	30	1	0
2293	30	1	0
2294	30	1	0
2295	21	1	0
2296	21	1	0
2297	21	1	0
2298	21	1	0
2299	21	1	0
2300	14	1	0
2301	14	1	0
2302	14	1	0
2303	14	1	0
2304	14	1	0
2305	8	1	0
2306	8	1	0
2307	8	1	0
2308	8	1	0
2309	8	1	0
2310	0	1	0
2311	0	1	0
2312	0	1	0
2313	0	1	0
2314	0	1	0
2315	-6	1	0
2316	-6	1	0
2317	-6	1	0
2318	-6	1	0
2319	-6	1	0
2320	-11	1	0
2321	-11	1	0
2322	-11	1	0
2323	-11	1	0
2324	-11	1	0
2325	-15	1	0
2326	-15	1	0
2327	-15	1	0
2328	-15	1	0
2329	-15	1	0
2330	-17	1	0
2331	-17	1	0
2332	-17	1	0
2333	-17	1	0
2334	-17	1	0
2335	-18	1	0
2336	-18	1	0
2337	-18	1	0
2338	-18	1	0
2339	-18	1	0
2340	-18	1	0
2341	-18	1	0
2342	-18	1	0
2343	-18	1	0
2344	-18	1	0
2345	-16	1	0
2346	-16	1	0
2347	-16	1	0
2348	-16	1	0
2349	-16	1	0
2350	-15	1	0
2351	-15	1	0
2352	-15	1	0
2353	-15	1	0
2354	-15	1	0
2355	-12	1	0
2356	-12	1	0
2357	-12	1	0
2358	-12	1	0
2359	-12	1	0
2360	-10	1	0
2361	-10	1	0
2362	-10	1	0
2363	-10	1	0
2364	-10	1	0
2365	-7	1	0
2366	-7	1	0
2367	-7	1	0
2368	-7	1	0
2369	-7	1	0
2370	-5	1	0
2371	-5	1	0
2372	-5	1	0
2373	-5	1	0
2374	-5	1	0
2375	-4	1	0
2376	-4	1	0
2377	-4	1	0
2378	-4	1	0
2379	-4	1	0
2380	-4	1	0
2381	-4	1	0
2382	-4	1	0
2383	-4	1	0
2384	-4	1	0
2385	-3	1	0
2386	-3	1	0
2387	-3	1	0
2388	-3	1	0
2389	-3	1	0
2390	-3	1	0
2391	-3	1	0
2392	-3	1	0
2393	-3	1	0
2394	-3	1	0
2395	-2	1	0
2396	-2	1	0
2397	-2	1	0
2398	-2	1	0
2399	-2	1	0
2400	-1	1	0
2401	-1	1	0
2402	-1	1	0
2403	-1	1	0
2404	-1	1	0
2405	0	1	0
2406	0	1	0
2407	0	1	0
2408	0	1	0
2409	0	1	0
2410	1	1	0
2411	1	1	0
2412	1	1	0
2413	1	1	0
2414	1	1	0
2415	1	1	0
2416	1	1	0
2417	1	1	0
2418	1	1	0
2419	1	1	0
2420	2	1	0
2421	2	1	0
2422	2	1	0
2423	2	1	0
2424	2	1	0
2425	2	1	0
2426	2	1	0
2427	2	1	0
2428	2	1	0
2429	2	1	0
2430	3	1	0
2431	3	1	0
2432	3	1	0
2433	3	1	0
2434	3	1	0
2435	4	1	0
2436	4	1	0
2437	4	1	0
2438	4	1	0
2439	4	1	0
2440	4	1	0
2441	4	1	0
2442	4	1	0
2443	4	1	0
2444	4	1	0
2445	4	0	0
2446	4	0	0
2447	4	0	0
2448	4	0	0
2449	4	0	0
2450	3	0	0
2451	3	0	0
2452	3	0	0
2453	3	0	0
2454	3	0	0
2455	1	0	1
2456	1	0	1
2457	1	0	1
2458	1	0	1
2459	1	0	1
2460	0	0	0
2461	0	0	0
2462	0	0	0
2463	0	0	0
2464	0	0	0
2465	-2	0	0
2466	-2	0	0
2467	-2	0	0
2468	-2	0	0
2469	-2	0	0
2470	-3	0	0
2471	-3	0	0
2472	-3	0	0
2473	-3	0	0
2474	-3	0	0
2475	-4	0	0
2476	-4	0	0
2477	-4	0	0
2478	-4	0	0
2479	-4	0	0
2480	-5	0	0
2481	-5	0	0
2482	-5	0	0
2483	-5	0	0
2484	-5	0	0
2485	-5	0	1
2486	-5	0	1
2487	-5	0	1
2488	-5	0	1
2489	-5	0	1
2490	-4	0	0
2491	-4	0	0
2492	-4	0	0
2493	-4	0	0
2494	-4	0	0
2495	-4	0	0
2496	-4	0	0
2497	-4	0	0
2498	-4	0	0
2499	-4	0	0
2500	-3	0	0
2501	-3	0	0
2502	-3	0	0
2503	-3	0	0
2504	-3	0	0
2505	-2	0	0
2506	-2	0	0
2507	-2	0	0
2508	-2	0	0
2509	-2	0	0
2510	-2	0	1
2511	-2	0	1
2512	-2	0	1
2513	-2	0	1
2514	-2	0	1
2515	-1	0	0
2516	-1	0	0
2517	-1	0	0
2518	-1	0	0
2519	-1	0	0
2520	0	0	0
2521	0	0	0
2522	0	0	0
2523	0	0	0
2524	0	0	0
2525	1	0	0
2526	1	0	0
2527	1	0	0
2528	1	0	0
2529	1	0	0
2530	1	0	0
2531	1	0	0
2532	1	0	0
2533	1	0	0
2534	1	0	0
2535	1	0	1
2536	1	0	1
2537	1	0	1
2538	1	0	1
2539	1	0	1
2540	2	1	0
2541	2	1	0
2542	2	1	0
2543	2	1	0
2544	2	1	0
2545	0	0	0
2546	0	0	0
2547	0	0	0
2548	0	0	0
2549	0	0	0
2550	-1	0	0
2551	-1	0	0
2552	-1	0	0
2553	-1	0	0
2554	-1	0	0
2555	-4	0	0
2556	-4	0	0
2557	-4	0	0
2558	-4	0	0
2559	-4	0	0
2560	-7	0	1
2561	-7	0	1
2562	-7	0	1
2563	-7	0	1
2564	-7	0	1
2565	-7	0	0
2566	-7	0	0
2567	-7	0	0
2568	-7	0	0
2569	-7	0	0
2570	-10	0	0
2571	-10	0	0
2572	-10	0	0
2573	-10	0	0
2574	-10	0	0
2575	-14	0	0
2576	-14	0	0
2577	-14	0	0
2578	-14	0	0
2579	-14	0	0
2580	-19	0	1
2581	-19	0	1
2582	-19	0	1
2583	-19	0	1
2584	-19	0	1
2585	-18	1	0
2586	-18	1	0
2587	-18	1	0
2588	-18	1	0
2589	-18	1	0
2590	-23	0	0
2591	-23	0	0
2592	-23	0	0
2593	-23	0	0
2594	-23	0	0
2595	-29	0	0
2596	-29	0	0
2597	-29	0	0
2598	-29	0	0
2599	-29	0	0
2600	-36	0	1
2601	-36	0	1
2602	-36	0	1
2603	-36	0	1
2604	-36	0	1
2605	-32	0	0
2606	-32	0	0
2607	-32	0	0
2608	-32	0	0
2609	-32	0	0
2610	-31	1	0
2611	-31	1	0
2612	-31	1	0
2613	-31	1	0
2614	-31	1	0
2615	-39	0	0
2616	-39	0	0
2617	-39	0	0
2618	-39	0	0
2619	-39	0	0
2620	-47	0	1
2621	-47	0	1
2622	-47	0	1
2623	-47	0	1
2624	-47	0	1
2625	-41	0	0
2626	-41	0	0
2627	-41	0	0
2628	-41	0	0
2629	-41	0	0
2630	-43	0	0
2631	-43	0	0
2632	-43	0	0
2633	-43	0	0
2634	-43	0	0
2635	-47	0	0
2636	-47	0	0
2637	-47	0	0
2638	-47	0	0
2639	-47	0	0
2640	-50	0	0
2641	-50	0	0
2642	-50	0	0
2643	-50	0	0
2644	-50	0	0
2645	-54	0	0
2646	-54	0	0
2647	-54	0	0
2648	-54	0	0
2649	-54	0	0
2650	-58	0	1
2651	-58	0	1
2652	-58	0	1
2653	-58	0	1
2654	-58	0	1
2655	-49	1	0
2656	-49	1	0
2657	-49	1	0
2658	-49	1	0
2659	-49	1	0
2660	-55	0	0
2661	-55	0	0
2662	-55	0	0
2663	-55	0	0
2664	-55	0	0
2665	-60	0	0
2666	-60	0	0
2667	-60	0	0
2668	-60	0	0
2669	-60	0	0
2670	-62	0	0
2671	-62	0	0
2672	-62	0	0
2673	-62	0	0
2674	-62	0	0
2675	-64	0	0
2676	-64	0	0
2677	-64	0	0
2678	-64	0	0
2679	-64	0	0
2680	-67	0	0
2681	-67	0	0
2682	-67	0	0
2683	-67	0	0
2684	-67	0	0
2685	-68	0	0
2686	-68	0	0
2687	-68	0	0
2688	-68	0	0
2689	-68	0	0
2690	-67	0	0
2691	-67	0	0
2692	-67	0	0
2693	-67	0	0
2694	-67	0	0
2695	-71	0	0
2696	-71	0	0
2697	-71	0	0
2698	-71	0	0
2699	-71	0	0
2700	-69	0	0
2701	-69	0	0
2702	-69	0	0
2703	-69	0	0
2704	-69	0	0
2705	-67	0	0
2706	-67	0	0
2707	-67	0	0
2708	-67	0	0
2709	-67	0	0
2710	-70	0	0
2711	-70	0	0
2712	-70	0	0
2713	-70	0	0
2714	-70	0	0
2715	-74	1	0
2716	-74	1	0
2717	-74	1	0
2718	-74	1	0
2719	-74	1	0
2720	-74	0	0
2721	-74	0	0
2722	-74	0	0
2723	-74	0	0
2724	-74	0	0
2725	-81	0	0
2726	-81	0	0
2727	-81	0	0
2728	-81	0	0
2729	-81	0	0
2730	-77	0	0
2731	-77	0	0
2732	-77	0	0
2733	-77	0	0
2734	-77	0	0
2735	-72	0	0
2736	-72	0	0
2737	-72	0	0
2738	-72	0	0
2739	-72	0	0
2740	-75	0	0
2741	-75	0	0
2742	-75	0	0
2743	-75	0	0
2744	-75	0	0
2745	-70	0	0
2746	-70	0	0
2747	-70	0	0
2748	-70	0	0
2749	-70	0	0
2750	-66	0	0
2751	-66	0	0
2752	-66	0	0
2753	-66	0	0
2754	-66	0	0
2755	-68	0	0
2756	-68	0	0
2757	-68	0	0
2758	-68	0	0
2759	-68	0	0
2760	-65	0	0
2761	-65	0	0
2762	-65	0	0
2763	-65	0	0
2764	-65	0	0
2765	-62	0	0
2766	-62	0	0
2767	-62	0	0
2768	-62	0	0
2769	-62	0	0
2770	-64	0	0
2771	-64	0	0
2772	-64	0	0
2773	-64	0	0
2774	-64	0	0
2775	-63	0	0
2776	-63	0	0
2777	-63	0	0
2778	-63	0	0
2779	-63	0	0
2780	-62	0	0
2781	-62	0	0
2782	-62	0	0
2783	-62	0	0
2784	-62	0	0
2785	-65	0	0
2786	-65	0	0
2787	-65	0	0
2788	-65	0	0
2789	-65	0	0
2790	-65	0	0
2791	-65	0	0
2792	-65	0	0
2793	-65	0	0
2794	-65	0	0
2795	-66	0	0
2796	-66	0	0
2797	-66	0	0
2798	-66	0	0
2799	-66	0	0
2800	-69	0	0
2801	-69	0	0
2802	-69	0	0
2803	-69	0	0
2804	-69	0	0
2805	-70	0	1
2806	-70	0	1
2807	-70	0	1
2808	-70	0	1
2809	-70	0	1
2810	-57	0	0
2811	-57	0	0
2812	-57	0	0
2813	-57	0	0
2814	-57	0	0
2815	-59	1	0
2816	-59	1	0
2817	-59	1	0
2818	-59	1	0
2819	-59	1	0
2820	-65	0	0
2821	-65	0	0
2822	-65	0	0
2823	-65	0	0
2824	-65	0	0
2825	-73	0	1
2826	-73	0	1
2827	-73	0	1
2828	-73	0	1
2829	-73	0	1
2830	-59	1	0
2831	-59	1	0
2832	-59	1	0
2833	-59	1	0
2834	-59	1	0
2835	-70	0	0
2836	-70	0	0
2837	-70	0	0
2838	-70	0	0
2839	-70	0	0
2840	-73	0	0
2841	-73	0	0
2842	-73	0	0
2843	-73	0	0
2844	-73	0	0
2845	-78	0	0
2846	-78	0	0
2847	-78	0	0
2848	-78	0	0
2849	-78	0	0
2850	-77	0	0
2851	-77	0	0
2852	-77	0	0
2853	-77	0	0
2854	-77	0	0
2855	-83	0	0
2856	-83	0	0
2857	-83	0	0
2858	-83	0	0
2859	-83	0	0
2860	-81	0	0
2861	-81	0	0
2862	-81	0	0
2863	-81	0	0
2864	-81	0	0
2865	-86	0	0
2866	-86	0	0
2867	-86	0	0
2868	-86	0	0
2869	-86	0	0
2870	-82	0	0
2871	-82	0	0
2872	-82	0	0
2873	-82	0	0
2874	-82	0	0
2875	-87	0	0
2876	-87	0	0
2877	-87	0	0
2878	-87	0	0
2879	-87	0	0
2880	-81	0	0
2881	-81	0	0
2882	-81	0	0
2883	-81	0	0
2884	-81	0	0
2885	-86	0	0
2886	-86	0	0
2887	-86	0	0
2888	-86	0	0
2889	-86	0	0
2890	-79	0	0
2891	-79	0	0
2892	-79	0	0
2893	-79	0	0
2894	-79	0	0
2895	-83	0	0
2896	-83	0	0
2897	-83	0	0
2898	-83	0	0
2899	-83	0	0
2900	-87	1	0
2901	-87	1	0
2902	-87	1	0
2903	-87	1	0
2904	-87	1	0
2905	-94	0	0
2906	-94	0	0
2907	-94	0	0
2908	-94	0	0
2909	-94	0	0
2910	-104	0	0
2911	-104	0	0
2912	-104	0	0
2913	-104	0	0
2914	-104	0	0
2915	-93	0	0
2916	-93	0	0
2917	-93	0	0
2918	-93	0	0
2919	-93	0	0
2920	-97	0	0
2921	-97	0	0
2922	-97	0	0
2923	-97	0	0
2924	-97	0	0
2925	-84	1	0
2926	-84	1	0
2927	-84	1	0
2928	-84	1	0
2929	-84	1	0
2930	-87	0	0
2931	-87	0	0
2932	-87	0	0
2933	-87	0	0
2934	-87	0	0
2935	-81	0	0
2936	-81	0	0
2937	-81	0	0
2938	-81	0	0
2939	-81	0	0
2940	-84	1	0
2941	-84	1	0
2942	-84	1	0
2943	-84	1	0
2944	-84	1	0
2945	-87	0	0
2946	-87	0	0
2947	-87	0	0
2948	-87	0	0
2949	-87	0	0
2950	-94	0	0
2951	-94	0	0
2952	-94	0	0
2953	-94	0	0
2954	-94	0	0
2955	-82	1	0
2956	-82	1	0
2957	-82	1	0
2958	-82	1	0
2959	-82	1	0
2960	-82	0	0
2961	-82	0	0
2962	-82	0	0
2963	-82	0	0
2964	-82	0	0
2965	-73	1	0
2966	-73	1	0
2967	-73	1	0
2968	-73	1	0
2969	-73	1	0
2970	-60	1	0
2971	-60	1	0
2972	-60	1	0
2973	-60	1	0
2974	-60	1	0
2975	-67	1	0
2976	-67	1	0
2977	-67	1	0
2978	-67	1	0
2979	-67	1	0
2980	-50	1	0
2981	-50	1	0
2982	-50	1	0
2983	-50	1	0
2984	-50	1	0
2985	-44	1	0
2986	-44	1	0
2987	-44	1	0
2988	-44	1	0
2989	-44	1	0
