race_ms,steer,accel,brake
-1510,0,0,0
-1500,-36,0,0
-1490,-3,0,0
-1480,0,0,0
-1470,0,0,0
-1460,0,0,0
-1450,0,0,0
-1440,0,0,0
-1430,0,0,0
-1420,0,0,0
-1410,0,0,0
-1400,0,0,0
-1390,0,0,0
-1380,0,0,0
-1370,0,0,0
-1360,0,0,0
-1350,0,0,0
-1340,0,0,0
-1330,0,0,0
-1320,0,0,0
-1310,0,0,0
-1300,0,0,0
-1290,0,0,0
-1280,-4,1,0
-1270,-6,1,0
-1260,-47,1,0
-1250,-76,1,1
-1240,-98,1,1
-1230,-127,1,1
-1220,-127,1,1
-1210,-127,1,1
-1200,-127,1,1
-1190,-102,1,1
-1180,-102,1,1
-1170,-102,1,1
-1160,-102,1,1
-1150,-102,1,1
-1140,-102,1,1
-1130,-102,1,1
-1120,-102,1,1
-1110,-102,1,1
-1100,-102,1,1
-1090,-102,1,1
-1080,-102,1,1
-1070,-102,1,1
-1060,-102,1,1
-1050,-102,1,1
-1040,-102,1,1
-1030,-102,1,1
-1020,-102,0,1
-1010,-102,0,1
-1000,-102,0,1
-990,-102,0,1
-980,-102,0,1
-970,-102,0,1
-960,-102,0,1
-950,-102,0,1
-940,-102,0,1
-930,-102,0,1
-920,-102,0,1
-910,-102,0,1
-900,-102,0,1
-890,-102,0,1
-880,-102,0,1
-870,-102,1,1
-860,-102,1,1
-850,-102,1,1
-840,-127,1,1
-830,-127,1,1
-820,-111,1,1
-810,-111,1,1
-800,-111,1,1
-790,-111,1,1
-780,-110,1,1
-770,-110,1,1
-760,-109,1,1
-750,-107,1,1
-740,-106,1,1
-730,-104,1,1
-720,-102,1,1
-710,-115,1,1
-700,-113,1,1
-690,-110,1,1
-680,-107,1,1
-670,-104,1,1
-660,-101,1,1
-650,-97,1,1
-640,-94,1,1
-630,-90,1,1
-620,-87,1,1
-610,-83,1,1
-600,-79,1,1
-590,-75,1,1
-580,-72,1,1
-570,-68,1,1
-560,-65,1,1
-550,-61,1,1
-540,-58,1,1
-530,-55,1,1
-520,-52,1,1
-510,-49,1,1
-500,-47,1,1
-490,-44,1,1
-480,-42,1,1
-470,-40,1,1
-460,-39,1,1
-450,-37,1,1
-440,-36,1,1
-430,-36,1,1
-420,-35,1,1
-410,-35,1,1
-400,-35,1,1
-390,-36,1,1
-380,-35,1,1
-370,-36,1,1
-360,-38,1,1
-350,-39,1,1
-340,-41,1,1
-330,-42,1,1
-320,-45,1,1
-310,-47,0,1
-300,-49,0,1
-290,-52,0,1
-280,-55,0,1
-270,-58,1,1
-260,-62,1,1
-250,-69,1,1
-240,-80,1,1
-230,-90,1,1
-220,-104,1,1
-210,-118,1,1
-200,-127,1,1
-190,-127,1,1
-180,-127,1,1
-170,-127,1,1
-160,-127,1,1
-150,-127,1,1
-140,-127,1,1
-130,-127,1,1
-120,-127,1,1
-110,-127,1,1
-100,-127,1,1
-90,-127,1,1
-80,-127,1,1
-70,-127,1,1
-60,-127,1,1
-50,-127,1,1
-40,-127,1,1
-30,-127,1,1
-20,-124,1,1
-10,-123,1,1
0,-123,1,1
10,-124,1,0
20,-124,1,1
30,-124,1,1
40,-124,1,1
50,-125,1,1
60,-125,1,1
70,-125,1,1
80,-126,1,1
90,-126,1,1
100,-126,1,1
110,-126,1,1
120,-126,1,1
130,-127,1,1
140,-127,1,1
150,-127,1,1
160,-127,1,1
170,-127,1,1
180,-127,1,1
190,-127,1,1
200,-127,1,1
210,-127,1,1
220,-127,1,1
230,-127,1,1
240,-127,1,1
250,-127,1,1
260,-127,1,1
270,-127,1,1
280,-127,1,1
290,-127,1,1
300,-127,1,1
310,-127,1,1
320,-127,1,0
330,-127,1,0
340,-127,1,0
350,-127,1,0
360,-127,1,0
370,-127,1,0
380,-127,1,0
390,-127,1,1
400,-127,1,1
410,-118,1,1
420,-118,1,1
430,-120,1,1
440,-80,1,1
450,-81,1,1
460,-79,1,1
470,-78,1,1
480,-77,1,1
490,-73,1,1
500,-56,1,1
510,-50,1,1
520,-43,1,1
530,-37,1,1
540,-32,1,1
550,-25,1,1
560,-18,1,1
570,-13,1,1
580,-11,1,1
590,-13,1,1
600,-16,1,1
610,-22,1,1
620,-28,1,1
630,-33,1,1
640,-37,1,1
650,-38,1,1
660,-38,1,1
670,-38,1,1
680,-38,1,1
690,-38,1,1
700,-39,1,1
710,-39,1,1
720,-39,1,1
730,-39,1,1
740,-39,1,1
750,-52,1,1
760,-55,1,1
770,-57,1,1
780,-60,1,1
790,-62,1,1
800,-66,1,1
810,-16,1,1
820,-16,1,1
830,-16,1,1
840,-17,1,1
850,-17,1,1
860,-17,1,1
870,-17,1,1
880,-18,1,1
890,-18,1,1
900,-18,1,1
910,-19,1,1
920,-19,1,1
930,-19,1,1
940,-20,1,1
950,-20,1,1
960,-20,1,1
970,-21,1,1
980,-21,1,1
990,-21,1,1
1000,-39,1,1
1010,-109,1,1
1020,-104,1,1
1030,-101,1,1
1040,-95,1,1
1050,-91,1,1
1060,-79,1,1
1070,-79,1,1
1080,-73,1,1
1090,-68,1,1
1100,-62,1,1
1110,-57,1,1
1120,-53,1,1
1130,-49,1,1
1140,-45,1,1
1150,-43,1,1
1160,-40,1,1
1170,-38,1,1
1180,-39,1,1
1190,-39,1,1
1200,-41,1,1
1210,-43,1,1
1220,-41,1,1
1230,-45,1,1
1240,-49,1,1
1250,-53,1,1
1260,-59,1,1
1270,-64,1,1
1280,-70,1,1
1290,-76,1,1
1300,-82,1,1
1310,-88,1,1
1320,-94,1,1
1330,-100,1,1
1340,-105,1,1
1350,-111,1,1
1360,-114,1,1
1370,-118,1,1
1380,-122,1,1
1390,-124,1,1
1400,-126,1,1
1410,-126,1,1
1420,0,1,1
1430,0,1,1
1440,92,1,1
1450,127,1,1
1460,127,1,1
1470,127,1,1
1480,127,1,1
1490,127,1,1
1500,105,1,1
1510,59,1,1
1520,-3,1,1
1530,-125,1,1
1540,-127,1,0
1550,-127,1,0
1560,-127,1,0
1570,-127,1,0
1580,-127,1,0
1590,-127,1,0
1600,-127,1,0
1610,-127,1,0
1620,-127,1,0
1630,-127,1,0
1640,-127,1,0
1650,-127,1,0
1660,-127,1,0
1670,-127,1,0
1680,-127,1,0
1690,-127,1,0
1700,-127,1,0
1710,-127,1,0
1720,-127,1,0
1730,-127,1,0
1740,-127,1,0
1750,-127,1,0
1760,-127,1,0
1770,-127,1,0
1780,-127,1,0
1790,-127,1,0
1800,-127,1,0
1810,-127,1,0
1820,-127,1,0
1830,-127,1,0
1840,-127,1,0
1850,-127,1,0
1860,-127,1,0
1870,-127,1,0
1880,-127,1,0
1890,-127,1,0
1900,-127,1,0
1910,-127,1,0
1920,-127,1,0
1930,-127,1,0
1940,-127,1,0
1950,-127,1,0
1960,-127,1,0
1970,-127,1,0
1980,-127,1,0
1990,-127,1,0
2000,-127,1,0
2010,-127,1,0
2020,-127,1,0
2030,-127,1,0
2040,-127,1,0
2050,-127,1,0
2060,-127,1,0
2070,-127,1,0
